"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"pre";-0,0885315567607187;0,0430912902424672;-0,233058836843811;1,32427689576637;-0,0288529588969691;0,136178606764734;-0,0653178672194932;0,0317924057517868;-0,171948926645871;0,977040793186299;-0,021287479934589;0,100471475711597;0,00728479755760654;0,00111730547662944;0,0216211230066423;0,541883342190394;0,000243558023465669;0,00463897861049632;0,00105971817326911;0,000251057486233275;0,00734387590062932;0,23711104489493;0,000112557618126923;0,00250733263479838;0,135205444452187;0,141660739940989;0,00271327111852131
"nom";-0,67854989336025;0,198954047932767;0,587304695759291;0,857380852615247;-0,185425040061481;-0,144423412061606;-0,53062225670493;0,155580963062089;0,459269017778396;0,670467075924753;-0,14500135387213;-0,112938307969742;0,387972528265833;0,0215930806888023;0,124477300479443;0,205926327290029;0,00911957514773024;0,00473037875666241;0,0892669235031946;0,00767419011421259;0,0668734826110061;0,142519587018828;0,0066659761790491;0,00404391665921789;0,193877314008315;0,148778935717413;0,00429150763686922
"ver";1,03584536517853;-0,142794462450124;0,0218571255793824;0,0764270167424393;0,0542313849967553;0,824389906034927;0,775909894700515;-0,106961560140201;0,0163722893173651;0,0572483890997379;0,0406225384954473;0,617517157180583;0,492364098789354;0,00605746484226369;9,38876420518558e-05;0,000891081137466048;0,000424813546753523;0,083935400444864;0,1033772994702;0,00196452726371285;4,60279278397167e-05;0,000562767674913303;0,000283358810215961;0,0654787921592131;0,096346363784173;0,201609915009595;0,00391614804728057
"adv_sup";0,767877025336175;-0,436082528906449;-0,0875336569658521;-1,22927051603676;0,895944309190794;0,868924445913275;0,391025700355689;-0,222066126023071;-0,0445747279712946;-0,625980916995707;0,456241350400667;0,442482036587389;0,189049214694732;0,039473037888189;0,00105212535924898;0,161069522682285;0,0810128670493321;0,065153668345504;0,0441818901494028;0,0142494571279185;0,000574131121976556;0,113228531371864;0,0601482469951649;0,056575053740008;0,0749308991243351;0,241192824608424;0,00435902852532914
"ver_sup";1,58696506578476;-0,16290750445094;0,736408696127363;-1,08419846838189;-0,233459785152717;-1,33879083474171;0,642035974505207;-0,0659072342733956;0,297927714381312;-0,438632478567133;-0,0944504601266573;-0,541632514019445;0,473626568475005;0,00323113535414565;0,0436782221659115;0,0734929725115488;0,00322645734407567;0,090721473588265;0,156771137009195;0,00165201336532275;0,0337574156858237;0,0731726786634053;0,00339277873876204;0,111572415623183;0,062248856061134;0,314926703317699;0,0061737686172774
"int";1,63337995562225;-0,995157028517995;2,81836506432959;7,63214005042462;28,758897663403;-13,8387345843195;0,0495091895000863;-0,03016408872758;0,0854271350459667;0,231336907709096;0,871707595853649;-0,419464271382871;0,00512199264221661;0,00123089039390944;0,00653107714086989;0,0371778336793178;0,499815153625108;0,0989556459959316;0,00123937011563818;0,000460055053728551;0,00368995500236153;0,0270594670519107;0,384212108245226;0,0889650314241702;0,000464543701948761;3,11693607313171;0,00451317700694015
"nom_sup";1,53695868906992;0,0177461209601256;0,823117112076187;1,92093291145867;0,659015723462197;-2,08133222443872;0,453297170654341;0,0052338859063171;0,242762971233207;0,566543173849359;0,19436434107602;-0,613849946156138;0,159131480176011;1,37344171680163e-05;0,0195470303523667;0,0826386129932929;0,00920923823682662;0,0785412558920735;0,031000551337369;4,13287151091089e-06;0,00889136194478533;0,0484249770383869;0,00569949768727564;0,0568496565418245;0,0131233595800525;0,526192061708704;0,00363357067985901
"pro";1,87243625092415;-0,721053768115913;0,388330405954121;0,280498835250526;0,625784778816334;0,809549742306259;0,81315074152563;-0,313135043147088;0,168641873603276;0,121813405272659;0,271762179715761;0,351566560908719;0,574533152728011;0,0551579301797675;0,0105835074420179;0,00428637386830733;0,0202000035326061;0,0289048954087118;0,170117543174127;0,0252272738898119;0,00731708018604418;0,00381765910039132;0,0190013742422794;0,0317996323235343;0,0485215896685481;0,337372471053752;0,00552273627495985
"sw";-0,0146915823901426;-0,348483659270296;0,836753322131017;-0,306174395050212;-3,09974558515558;2,34886063052316;-0,00366818448533326;-0,0870091674525914;0,208920010982034;-0,0764454186012689;-0,773942408788926;0,586461954491446;2,36320700706347e-05;0,00860797701932791;0,0328310913353456;0,00341215902770573;0,331144203627279;0,16257824258265;4,65244992035982e-06;0,00261763683837061;0,0150917446242141;0,00202060905049797;0,207107896286384;0,118921137453485;0,0215548277704225;0,412741217318809;0,00367197942014952
"adj_sup";0,422467984235872;0,216794658783966;-0,023817683623756;1,57034556555752;1,36669182222288;3,3755366199343;0,10576873228177;0,0542765300109386;-0,00596297541298764;0,393150406447332;0,342163825071462;0,845096533662556;0,0095211534888163;0,0016231952533674;1,29606510699531e-05;0,043734013785238;0,0313648774107392;0,163595336947693;0,00194841759972664;0,000513087689970746;6,19289166851621e-06;0,0269206104516548;0,0203908641060441;0,124388458692384;0,0109167769957959;0,59130175487723;0,00381691751331659
