"";"X.NAME_1.CasaManco";"X.NAME_10.TrattoriaPennestri";"X.NAME_100.CharroCafe";"X.NAME_101.CimagliaSilvana";"X.NAME_102.Yoshi";"X.NAME_103.MoonlightCafe";"X.NAME_104.PURO.StreetFoodFromPuglia";"X.NAME_105.DaSeverino";"X.NAME_106.IlSemeelaFoglia";"X.NAME_107.Farinando";"X.NAME_108.CerteNottiaTestaccio";"X.NAME_109.VeganStore";"X.NAME_11.SushiDoku";"X.NAME_110.BurBaCa";"X.NAME_111.PizzeriaViaAmerigoVespucciRoma";"X.NAME_112.CapitanConoGelateria";"X.NAME_113.YourSushi";"X.NAME_114.BurgerKing";"X.NAME_115.NorcineriaSergio";"X.NAME_116.ConteStaccio";"X.NAME_117.BebopMusicClub";"X.NAME_118.LosCabosAPSLasCalaveras";"X.NAME_119.Testaccino";"X.NAME_12.SakanaSushi";"X.NAME_120.OsteriaPizzeria";"X.NAME_121.FoodieFreshmarket";"X.NAME_122.Itreporcellinisnc";"X.NAME_123.LaFarandula";"X.NAME_124.Companatico";"X.NAME_125.Spago";"X.NAME_126.Bucolica";"X.NAME_127.LaCiriolettaIgnorante";"X.NAME_128.SantaClaritaTacosySushi";"X.NAME_129.MastroTittaPub";"X.NAME_13.LaVecchiaLupiae";"X.NAME_130.FiordiFarinaPizzaShop";"X.NAME_131.PasticceriaBenedetto";"X.NAME_132.PLANETRoma";"X.NAME_133.SlotHouseEuropa";"X.NAME_134.SnackBar";"X.NAME_135.Palladiana";"X.NAME_136.CottoeMandato";"X.NAME_137.Shake";"X.NAME_138.Violarosso";"X.NAME_139.OnTheBurger";"X.NAME_14.JunseiRestaurantKaitenSushi";"X.NAME_140.SlurpGelateria";"X.NAME_141.SushiPing";"X.NAME_142.CafeBoario";"X.NAME_143.LaBotticella";"X.NAME_144.MammaRoma";"X.NAME_145.RistoranteGalu";"X.NAME_146.RistoranteallaMaisonLatina";"X.NAME_15.LoScopettaro";"X.NAME_16.RistoranteEritrea";"X.NAME_17.OsteriadegliAmici";"X.NAME_18.Ilnidogustoemiscele";"X.NAME_19.Pecorino";"X.NAME_2.Masto";"X.NAME_20.HostariadaEnzo";"X.NAME_21.PIZZERIAOSTIENSE";"X.NAME_22.PiattoRomano";"X.NAME_23.GelateriaLaRomana.Roma.viaOstiense";"X.NAME_24.TavernaVolpetti";"X.NAME_25.Molì";"X.NAME_26.TbspSpotTestaccio";"X.NAME_27.FeliceaTestaccio";"X.NAME_28.OsteriaFratelliMori";"X.NAME_29.PolpettaGazometro";"X.NAME_3.LaFataIgnorante";"X.NAME_30.PasticceriaAndreotti";"X.NAME_31.IlGrottino";"X.NAME_32.AssuntinaRistorante";"X.NAME_33.PasticceriaLinari";"X.NAME_34.RistorantePizzeriaAnticoFornoaTestaccio";"X.NAME_35.PizzeriadaRemo";"X.NAME_36.StazionediPosta";"X.NAME_37.BarGiolitti";"X.NAME_38.AiCocci";"X.NAME_39.NuovoMondo";"X.NAME_4.MordieVai";"X.NAME_40.TabernaPersiana";"X.NAME_41.AlicePizzaOstiense";"X.NAME_42.AugustarelloaTestaccio";"X.NAME_43.EnotecaDivinare";"X.NAME_44.Doppiozeroo";"X.NAME_45.DaBucatino";"X.NAME_46.LìArMonte";"X.NAME_47.IlSecchioel.Olivaro.Ostiense";"X.NAME_48.LaFraschettadiMastroGiorgio";"X.NAME_49.MakaiSurf.TikiBar";"X.NAME_5.Panna.Co";"X.NAME_50.Checchinodal1887";"X.NAME_51.TrattoriaPerilli";"X.NAME_52.MercatBistrot.OldBar";"X.NAME_53.Rec23RestaurantEmporioClub";"X.NAME_54.OasidellaBirra.EnotecaPalombi";"X.NAME_55.FlavioAlVelavevodetto";"X.NAME_56.Gazometro38";"X.NAME_57.CacioeCocci";"X.NAME_58.CrochonNoelJoseph";"X.NAME_59.OishiRestaurant";"X.NAME_6.TrapizzinoTestaccio";"X.NAME_60.IlPiccoloAlpino";"X.NAME_61.DaOioaCasaMia";"X.NAME_62.BancoFastFood";"X.NAME_63.PortoFluviale";"X.NAME_64.Ketumbar";"X.NAME_65.Giansanti";"X.NAME_66.TheMeatMarketTestaccio";"X.NAME_67.AlicePizzaTestaccio";"X.NAME_68.IlPizzettiere";"X.NAME_69.ContedeiCocci";"X.NAME_7.GelateriaBrivido";"X.NAME_70.LaTorricella";"X.NAME_71.PasticceriaZio";"X.NAME_72.LaCreperieDiTestaccio";"X.NAME_73.BlueIceGelato";"X.NAME_74.PastaeSpätzle";"X.NAME_75.LaDoganaFood";"X.NAME_76.CapitanPaninokSaporieTradizioniRegionali";"X.NAME_77.FoodBox";"X.NAME_78.ChihanaSushiRestaurant";"X.NAME_79.CakeSiGira";"X.NAME_8.Sushisen";"X.NAME_80.IlGianfornaio";"X.NAME_81.AngelinaCafe.";"X.NAME_82.PizzeriaRosticceriaOstiense10";"X.NAME_83.FraschettadaSandro";"X.NAME_84.LaBaguetteriaOstiense";"X.NAME_85.AngelinaaTestaccio";"X.NAME_86.ZoéMercatoTestaccio";"X.NAME_87.InCiboVeritas";"X.NAME_88.PachinoMonello";"X.NAME_89.AvePinsa";"X.NAME_9.IlPangocciolaio";"X.NAME_90.Banco21";"X.NAME_91.Trentatrétestaccio";"X.NAME_92.StritFud";"X.NAME_93.L.insalataRicca.Gazometro";"X.NAME_94.RisoRoma";"X.NAME_95.ThinkFarmer";"X.NAME_96.900";"X.NAME_97.RoadhouseGrill";"X.NAME_98.DolceSicilia";"X.NAME_99.PanificioiGuerrini";"X.NAME_DarBruttone.RomaSanGiovanni.";"X.NAME_Florian.s";"X.NAME_IlTempiodiMinerva";"X.NAME_RistoranteEstEstEst";"X.NAME_VIICoorte";"X.NAME_Viavaibarbistrot"
"organizzare";0;0;10,53;0;0;0;0;0;0;0;0;0;0;10,75;0;0;0;0;0;18,29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"romanesco";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,42;0;0;0;0;0;0;0;0;22,9;0;0;0;0;0;0;0;6,8;0;0;9,62;0;0;7,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,21;0;0;0;0;0
"mettere";12,99;0;10,53;0;0;0;0;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,51;10,75;0;0;0;0;8,85;0;0;0;0;0;0;8,33;0;0;0;0;7,94;14,93;0;0;0;0;0;0;0;0;6,99;0;0;7,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,38;15,62;0;0;0;0;0;0;0;0;0;0;7,41;0;4,22;0;0;5,71;0;9,62;0;0;0;4,41;0;0;0;0;0;0;0;0;0;12,74;0;0;0;0;6,02;0;0;0;0;0;0;0;0;0;0;0;7,75;0;0;0;13,33;0;0;6,58;0;7,19;0;0;6,58;0;0;0;0;0;0;0;0
"famoso";0;0;10,53;0;6,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,51;0;4,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,51;0;0;0;0;4,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,21;0;0;0;0;0;0;3,21;0;0;0;0;0
"all";0;0;0;0;26,49;0;0;4,85;0;0;0;0;0;0;0;0;0;0;0;3,05;6,1;6,76;0;9,48;0;0;0;9,35;13,51;0;11,9;0;0;9,01;0;0;0;0;0;0;48,78;0;0;12,2;0;0;0;14,93;19,35;0;0;0;0;0;0;6,85;0;0;11,76;0;0;0;0;0;0;6,9;4,37;5,24;0;0;8,4;0;17,39;0;14,08;9,09;12,9;0;5,29;0;0;3,38;10,42;0;0;5,65;0;0;0;15,27;8,7;0;0;0;0;0;0;6,8;0;0;0;6,62;11,63;7,81;0;0;0;0;0;0;0;8,85;0;0;0;0;0;0;9,8;12,05;8,47;0;7,94;0;7,3;8,85;10,75;0;0;0;7,09;0;9,01;0;0;0;0;16,13;0;10,42;7,19;0;6,9;0;6,67;0;3,21;0;0;0;0;6,85
"subito";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;10,75;0;0;11,9;0;0;13,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,87;0;0;3,86;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;8,7;0;0;0;0;0;0;0;5,71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,22;0;5,92;7,3;8,85;0;0;0;0;0;0;0;0;7,41;0;0;0;13,16;0;0;0;6,9;0;0;0;0;0;0;0;0;6,85
"artigianale";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23,53;0;0;0;0;0;0;6,9;0;0;0;0;0;0;0;0;0;0;0;17,54;0;0;0;0;0;0;0;0;0;0;8,2;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;7,81;0;0;0;0;0;0;0;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"pasticceria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,21;0;0;38,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,69;0;0;0;0;0;0;0;0;0;0;0;0;0;6,37;56,34;0;0;0;0;0;0;0;11,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,33;0;0;7,46;0;0;0;0
"casa";0;0;0;9,09;0;12,5;0;4,85;0;14,18;0;8,4;0;0;0;0;16,13;0;0;0;0;0;0;0;0;0;0;0;0;21,51;0;0;0;9,01;17,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;6,99;0;0;0;6,62;7,02;0;0;0;0;0;0;0;0;8,4;0;0;0;14,08;0;0;0;10,58;0;0;3,38;10,42;10,2;0;0;20;0;0;7,63;8,7;0;0;0;0;4,22;0;0;0;0;9,62;0;0;0;0;0;0;0;0;11,11;0;8,85;0;0;0;0;0;0;19,61;0;0;0;15,87;0;0;0;0;10,1;9,9;14,08;0;0;0;6,85;0;0;0;0;0;0;0;0;6,9;6,58;13,33;14,81;3,21;0;8,7;0;6,1;0
"vero";0;0;0;0;0;0;6,17;0;0;0;0;8,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,35;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;12,2;0;0;0;14,93;0;0;0;0;0;0;0;0;0;15,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;8,93;0;0;0;0;0;5,65;0;0;0;0;0;0;6,17;0;0;0;0;6,8;0;0;9,62;0;0;0;4,41;0;0;0;0;0;0;0;0;0;6,37;0;0;0;0;0;8,47;0;0;0;7,3;0;0;0;0;0;3,55;7,75;0;6,85;0;0;8,2;0;0;0;0;0;0;0;0;0;3,21;0;0;0;0;0
"lasciare";12,99;0;0;0;0;0;0;4,85;0;0;0;0;0;10,75;0;0;0;0;0;0;0;0;0;4,74;0;0;0;0;0;10,75;0;10,31;0;0;0;0;0;0;0;0;0;0;8,62;0;0;0;7,94;0;0;0;0;0;7,04;0;0;13,7;0;7,94;0;0;0;0;0;0;0;6,9;0;5,24;0;0;0;0;0;0;0;0;6,45;0;0;0;0;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;8,44;0;6,8;0;7,35;0;0;0;0;0;0;0;0;0;11,11;0;0;0;0;0;0;9,09;0;0;0;0;0;7,94;0;0;0;0;0;0;0;3,55;0;0;0;0;0;0;16,13;6,58;0;7,19;0;0;0;0;0;0;0;0;0;0;0
"sicuro";0;0;10,53;0;0;0;0;0;0;0;0;0;8,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,22;0;0;0;0;0;0;0;7,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,47;0;0;0;0;0;0;0;0;14,08;0;0;0;0;0;0;0;0;6,58;0;0;0;0;0;0;0;0;0;8,7;0;0;0
"cenare";0;0;10,53;9,09;0;0;0;0;0;0;0;0;8,77;0;0;0;0;0;0;15,24;6,1;6,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24,39;0;0;0;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;7,41;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;10,58;0;0;0;0;10,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,71;0;0;0;0;7,81;0;0;0;0;0;0;0;0;9,52;0;0;0;9,09;0;0;6,02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,58;0;0;3,21;0;8,7;0;12,2;6,85
"abbastanza";0;0;0;0;0;0;0;0;13,7;7,09;0;0;0;0;0;0;8,06;17,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,24;0;9,71;0;0;0;0;0;0;0;0;5,29;0;0;0;0;10,2;0;0;0;0;8,2;0;0;0;0;0;0;0;6,41;0;0;0;0;0;0;0;0;0;9,43;8,4;0;0;0;0;0;0;6,37;0;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;7,41;0;0;8,06;0;0;7,19;0;6,9;0;6,67;0;0;0;0;0;0;0
"tartufo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;0;0;0;14,08;0;0;0;0;0;0;0;0;0;0;0;45,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"leggero";0;0;0;0;0;0;0;0;13,7;0;0;0;8,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,35;0;0;0;0;8,33;0;0;0;0;0;0;0;0;8,33;0;0;0;0;0;0;0;0;0;7,04;0;3,86;0;0;0;0;0;0;6,62;0;0;0;0;6,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,2;0;0;11,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,43;0;0;0;0;0;0;0;0;0;0;0;0;0;7,94;0;0;0;0;0;0;0;0;0;27,03;6,85;7,41;0;0;0;0;0;0;0;0;0;0;0;3,21;0;8,7;0;0;13,7
"rimanere";0;0;10,53;0;6,62;0;0;9,71;0;0;12,66;0;0;0;0;0;24,19;0;8,2;0;0;0;0;4,74;0;0;0;9,35;0;0;0;0;0;9,01;0;0;0;0;33,9;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;8;0;6,99;0;0;0;0;0;0;9,09;9,43;13,79;0;0;0;0;0;0;0;0;7,04;0;0;0;0;0;0;3,38;10,42;0;0;5,65;10;0;0;0;0;0;0;0;0;0;0;0;0;7,35;0;0;0;7,81;0;0;4,72;0;0;0;0;0;9,52;0;0;14,08;0;0;9,8;6,02;0;0;0;0;7,3;0;0;10,1;0;0;0;0;0;0;7,41;0;0;0;0;5,21;7,19;0;0;0;0;0;0;0;0;0;0;6,85
"tranquillo";0;0;0;9,09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;12,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;18,87;0;0;8,85;0;0;0;0;0;0;0;0;0;0;0;5,92;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;10,42;0;0;0;0;0;0;0;0;0;8,77;0;0
"perfetto";12,99;0;10,53;0;6,62;0;0;0;0;0;12,66;0;0;0;0;0;0;0;0;0;0;6,76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;0;0;0;8,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,39;0;9,52;0;0;0;0;0;0;0;0;0;0;0;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,85;0;0;0;0;0;0;17,39;0;0;0
"via";0;12,2;0;0;0;0;0;9,71;0;0;0;0;0;0;0;0;8,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,95;0;0;0;0;0;0;8,26;0;14,93;0;0;0;0;0;7,72;0;0;0;0;0;14,81;0;0;9,9;0;0;0;0;0;0;0;8,4;8,47;0;0;0;0;6,45;0;0;0;0;3,38;10,42;0;0;0;0;0;0;0;0;11,63;0;0;0;21,1;0;0;5,71;0;19,23;6,62;0;0;8,81;0;0;0;0;0;0;0;0;0;6,37;0;0;20,83;0;0;8,47;0;0;0;0;8,85;0;0;0;0;7,09;0;0;0;0;0;0;8,06;0;0;0;0;0;0;0;0;3,21;0;0;0;0;0
"accogliere";0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;0;0;0;3,86;0;0;0;0;0;0;0;3,51;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,65;0;0;8,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,14;0;0;0;0;0;0;0;0;0;0;0;0;9,8;0;0;0;0;5,92;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;0;0;6,85;6,9;0;6,67;0;0;0;0;0;0;6,85
"cortese";0;0;0;0;0;12,5;12,35;4,85;0;0;12,66;0;0;10,75;17,86;0;0;0;0;0;0;0;0;4,74;0;0;15,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;0;21,74;0;0;0;0;0;0;0;11,76;0;0;3,51;0;0;0;0;4,37;0;0;0;8,4;0;0;9,62;0;0;0;0;0;0;0;0;0;10,2;0;0;0;0;8,2;0;0;0;6,17;0;0;0;12,82;0;0;0;9,62;0;0;0;0;0;0;0;9,43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,75;0;0;0;3,55;7,75;0;0;0;0;16,39;0;0;0;0;0;0;0;6,67;0;3,21;0;0;0;0;0
"spendere";0;0;0;9,09;0;0;6,17;0;0;0;12,66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,93;6,45;0;0;0;0;0;0;0;0;0;0;0;6,62;0;0;0;0;0;4,37;5,24;7,3;0;0;0;0;0;0;0;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,14;0;0;0;0;0;0;0;0;0;0;0;0;0;6,02;0;0;7,94;0;0;0;10,75;10,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,58;6,67;0;0;0;0;0;0;0
"uscire";0;0;0;0;6,62;0;6,17;0;0;7,09;0;0;0;0;0;0;0;0;0;0;0;0;10,75;4,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,74;0;0;0;0;6,85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,81;4,41;0;0;0;0;0;0;0;0;0;0;0;9,09;0;0;0;0;4,74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,19;6,85;0;0;0;0;0;0;0;0;0;0
"provare";12,99;6,1;10,53;0;6,62;0;12,35;9,71;0;7,09;0;0;0;0;0;0;8,06;17,24;0;0;0;0;0;9,48;0;0;47,62;0;0;0;11,9;10,31;41,67;0;17,7;0;0;0;16,95;0;0;0;0;12,2;0;0;0;14,93;12,9;0;10,87;7,04;0;3,86;24;13,7;6,99;0;0;7,41;19,87;0;0;0;0;20,69;0;10,47;7,3;9,71;0;8,47;8,7;0;7,04;9,09;0;0;0;8,93;9,71;3,38;0;20,41;0;0;0;12,99;0;7,63;17,39;11,63;12,35;0;0;4,22;0;27,21;0;7,35;0;6,62;0;0;0;21,43;0;25,21;9,43;0;0;8,85;0;0;0;28,17;18,18;0;29,41;6,02;16,95;4,74;15,87;0;0;0;10,75;10,1;9,9;0;7,09;15,5;18,02;6,85;0;26,67;8,2;0;13,16;0;0;0;6,9;0;13,33;0;0;0;0;0;6,1;13,7
"essere";38,96;24,39;42,11;36,36;86,09;75;67,9;53,4;27,4;21,28;50,63;75,63;52,63;75,27;0;30,3;64,52;68,97;65,57;79,27;73,17;60,81;32,26;90,05;112,9;35,71;63,49;56,07;94,59;172,04;95,24;92,78;66,67;81,08;17,7;146,34;60,24;0;67,8;96,77;73,17;83,33;120,69;85,37;130,43;41,32;87,3;59,7;64,52;109,24;65,22;84,51;35,21;88,8;48;41,1;55,94;47,62;47,06;29,63;52,98;56,14;29,7;27,27;66,04;75,86;104,8;68,06;21,9;58,25;58,82;59,32;121,74;57,69;91,55;45,45;51,61;35,09;37,04;17,86;58,25;37,16;41,67;40,82;25;16,95;80;77,92;65,57;7,63;34,78;23,26;55,56;7,41;54,55;84,39;76,92;54,42;85,71;58,82;48,08;79,47;81,4;23,44;66,08;21,43;47,17;33,61;37,74;66,67;65,57;70,8;38,1;41,67;82,8;0;100;41,67;39,22;90,36;59,32;66,35;55,56;94,67;58,39;53,1;43,01;20,2;29,7;14,08;56,74;31,01;27,03;61,64;81,48;66,67;65,57;64,52;59,21;41,67;71,94;102,74;27,59;92,11;46,67;96,3;41,67;97,01;34,78;52,63;54,88;27,4
"festa";0;0;21,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,75;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;0;0;0;6,9;0;0;0;0;0;0;0;0;0
"capitare";0;0;0;0;0;0;0;4,85;13,7;7,09;0;0;0;0;0;0;16,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,45;8,4;10,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,71;0;0;0;9,62;0;0;0;0;0;0;0;0;0;0;0;0;0;12,99;0;0;0;0;0;0;0;0;0;0;0;7,35;0;6,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,42;9,8;0;0;0;0;0;0;0;0;0;0;0;0;0;9,01;0;0;0;8,2;0;6,58;0;7,19;0;0;0;0;0;0;0;0;0;0;0
"grande";0;12,2;0;0;6,62;0;0;0;0;7,09;0;25,21;0;0;0;0;8,06;0;16,39;3,05;0;6,76;0;4,74;0;0;0;0;0;10,75;0;0;8,33;0;0;0;0;0;0;0;0;0;0;0;0;8,26;0;0;0;0;0;0;0;7,72;0;0;6,99;0;23,53;0;26,49;0;0;9,09;9,43;13,79;0;0;0;9,71;0;0;0;0;0;9,09;0;17,54;0;0;0;0;0;0;0;11,3;0;0;16,39;0;0;0;6,17;7,41;0;0;0;0;0;0;0;26,49;11,63;0;4,41;0;0;0;0;0;0;0;0;0;0;0;0;0;9,8;12,05;16,95;0;0;5,92;0;8,85;0;0;0;0;0;15,5;0;0;7,41;0;0;0;0;5,21;0;0;6,9;0;0;7,41;0;0;0;0;0;6,85
"conto";0;6,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,05;0;0;0;0;0;0;0;9,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,4;0;0;7,04;0;16;0;0;23,81;0;0;6,62;0;0;0;0;0;0;5,24;0;9,71;0;8,47;0;0;0;0;6,45;0;0;0;0;0;5,21;0;0;5,65;10;25,97;0;0;0;0;0;7,41;0;0;0;0;0;0;0;6,62;0;0;8,81;7,14;4,72;0;0;0;0;0;0;0;6,37;0;0;0;9,8;6,02;0;0;0;0;0;0;0;0;0;0;3,55;0;0;0;0;0;0;0;0;5,21;7,19;6,85;0;0;0;0;6,41;7,46;0;0;6,1;0
