0
1
2
5
12
15
18
22
26
29
35
40
45
46
47
48
65
66
77
93
96
101
105
106
110
115
117
122
129
130
138
143
144
150
156
157
158
164
170
171
172
181
182
184
189
192
198
206
208
222
223
229
232
239
243
245
246
248
249
250
252
255
256
263
264
265
270
274
277
278
279
281
285
289
291
294
297
298
305
316
320
321
324
325
330
332
335
344
346
348
354
359
362
363
365
366
367
374
388
389
392
393
397
401
407
409
410
411
420
427
429
433
434
439
443
444
448
455
459
461
462
465
468
469
472
473
479
483
492
497
498
501
503
513
526
527
534
536
540
541
543
545
546
549
552
560
561
563
564
565
566
567
569
574
583
585
586
587
591
596
598
599
606
608
609
612
622
623
624
630
633
634
636
637
639
643
647
648
653
654
658
670
679
687
690
693
695
696
698
699
709
711
719
720
724
726
728
730
741
742
751
757
761
762
765
767
770
773
774
775
778
780
784
785
786
794
796
801
802
805
817
820
821
823
824
829
834
845
852
853
854
855
860
863
868
869
879
886
888
891
894
906
909
911
916
918
920
925
933
935
936
940
947
949
952
959
964
978
979
