%%MatrixMarket matrix coordinate integer general
20 980 6346
1 1 1
2 1 1
3 1 1
4 1 1
5 1 1
6 1 1
7 1 1
8 1 1
9 1 1
10 1 1
11 1 1
12 1 1
13 1 1
14 1 1
15 1 1
16 1 1
17 1 1
18 1 1
19 1 1
20 1 1
9 2 1
20 2 1
1 3 1
2 3 1
3 3 1
5 3 1
7 3 1
8 3 1
10 3 1
11 3 1
12 3 1
15 3 1
16 3 1
17 3 1
19 3 1
2 4 1
3 4 1
2 5 1
15 5 1
1 6 1
8 6 1
11 6 1
13 6 1
17 6 1
18 6 1
8 7 1
12 7 1
16 7 1
2 8 1
3 8 1
7 8 1
11 8 1
12 8 1
4 9 1
10 9 1
11 9 1
13 9 1
14 9 1
2 10 1
6 10 1
9 10 1
10 10 1
18 10 1
19 10 1
1 11 1
2 11 1
3 11 1
5 11 1
7 11 1
10 11 1
12 11 1
14 11 1
18 11 1
13 12 1
18 12 1
20 12 1
6 13 1
10 13 1
12 13 1
18 13 1
19 13 1
20 13 1
1 14 1
2 14 1
9 14 1
11 14 1
12 14 1
13 14 1
16 14 1
17 14 1
20 14 1
2 15 1
13 15 1
15 15 1
2 16 1
3 16 1
5 16 1
9 16 1
10 16 1
12 16 1
14 16 1
15 16 1
19 16 1
1 17 1
5 17 1
6 17 1
10 17 1
11 17 1
12 17 1
13 17 1
14 17 1
15 17 1
17 17 1
19 17 1
5 18 1
8 18 1
19 18 1
20 18 1
1 19 1
5 19 1
6 19 1
8 19 1
10 19 1
18 19 1
20 19 1
8 20 1
10 20 1
11 20 1
15 20 1
8 21 1
11 21 1
13 21 1
17 21 1
1 22 1
12 22 1
20 22 1
1 23 1
2 23 1
5 23 1
6 23 1
7 23 1
8 23 1
9 23 1
11 23 1
12 23 1
14 23 1
15 23 1
18 23 1
19 23 1
20 23 1
1 24 1
3 24 1
19 24 1
3 25 1
10 25 1
9 26 1
13 26 1
19 26 1
1 27 1
5 27 1
8 27 1
10 27 1
11 27 1
12 27 1
16 27 1
17 27 1
20 27 1
2 28 1
7 28 1
8 28 1
14 28 1
16 28 1
18 28 1
2 29 1
5 29 1
7 29 1
11 29 1
13 29 1
16 29 1
20 29 1
1 30 1
