%%MatrixMarket matrix coordinate integer general
152 1377 15040
7 1 1
9 2 1
20 2 1
24 2 1
35 2 1
37 2 1
45 2 1
46 2 1
47 2 1
52 2 1
59 2 1
66 2 1
68 2 1
69 2 1
73 2 1
96 2 1
98 2 1
103 2 1
105 2 1
107 2 1
113 2 1
122 2 1
126 2 1
131 2 1
137 2 1
141 2 1
151 2 1
152 2 1
3 3 1
5 3 1
8 3 1
12 3 1
22 3 1
24 3 1
29 3 1
33 3 1
43 3 1
45 3 1
49 3 1
50 3 1
54 3 1
59 3 1
67 3 1
69 3 1
76 3 1
78 3 1
82 3 1
83 3 1
85 3 1
101 3 1
103 3 1
106 3 1
107 3 1
110 3 1
118 3 1
119 3 1
122 3 1
125 3 1
126 3 1
131 3 1
133 3 1
140 3 1
141 3 1
146 3 1
60 4 1
75 4 1
131 4 1
135 4 1
151 4 1
124 5 1
34 6 1
75 6 1
87 6 1
100 6 1
7 7 1
10 7 1
24 7 1
35 7 1
43 7 1
54 7 1
73 7 1
84 7 1
96 7 1
100 7 1
118 7 1
120 7 1
140 7 1
141 7 1
147 7 1
34 8 1
50 8 1
87 8 1
98 8 1
105 8 1
147 8 1
13 9 1
54 9 1
57 9 1
75 9 1
83 9 1
101 9 1
144 9 1
12 10 1
21 10 1
23 10 1
77 10 1
82 10 1
91 10 1
97 10 1
104 10 1
126 10 1
142 10 1
151 10 1
93 11 1
96 11 1
106 11 1
133 11 1
140 11 1
23 12 1
34 12 1
52 12 1
66 12 1
95 12 1
99 12 1
106 12 1
121 12 1
139 12 1
144 12 1
137 13 1
20 14 1
24 14 1
33 14 1
46 14 1
63 14 1
65 14 1
67 14 1
76 14 1
89 14 1
98 14 1
99 14 1
138 14 1
77 15 1
5 16 1
56 16 1
62 16 1
1 17 1
3 17 1
4 17 1
6 17 1
8 17 1
9 17 1
10 17 1
11 17 1
12 17 1
16 17 1
22 17 1
23 17 1
26 17 1
27 17 1
28 17 1
31 17 1
33 17 1
35 17 1
41 17 1
46 17 1
49 17 1
51 17 1
52 17 1
54 17 1
58 17 1
59 17 1
60 17 1
62 17 1
74 17 1
75 17 1
81 17 1
84 17 1
90 17 1
97 17 1
98 17 1
103 17 1
104 17 1
108 17 1
112 17 1
114 17 1
116 17 1
119 17 1
122 17 1
126 17 1
127 17 1
129 17 1
131 17 1
132 17 1
133 17 1
137 17 1
138 17 1
139 17 1
144 17 1
145 17 1
45 18 1
50 18 1
98 18 1
115 18 1
148 18 1
20 19 1
54 19 1
87 19 1
97 19 1
99 19 1
2 20 1
3 20 1
7 20 1
9 20 1
11 20 1
20 20 1
22 20 1
23 20 1
24 20 1
25 20 1
43 20 1
46 20 1
49 20 1
57 20 1
63 20 1
70 20 1
71 20 1
75 20 1
79 20 1
82 20 1
95 20 1
96 20 1
97 20 1
105 20 1
106 20 1
109 20 1
114 20 1
126 20 1
127 20 1
144 20 1
151 20 1
73 21 1
77 21 1
98 21 1
100 21 1
147 21 1
150 21 1
96 22 1
102 22 1
138 22 1
150 22 1
3 23 1
22 23 1
28 23 1
33 23 1
1 24 1
7 24 1
12 24 1
14 24 1
19 24 1
29 24 1
36 24 1
37 24 1
46 24 1
57 24 1
59 24 1
62 24 1
64 24 1
71 24 1
89 24 1
95 24 1
96 24 1
97 24 1
101 24 1
102 24 1
122 24 1
124 24 1
129 24 1
130 24 1
132 24 1
146 24 1
52 25 1
75 25 1
152 25 1
19 26 1
25 26 1
112 26 1
4 27 1
77 27 1
146 27 1
140 28 1
152 28 1
54 29 1
79 29 1
104 29 1
7 30 1
8 30 1
32 30 1
54 30 1
60 30 1
80 30 1
87 30 1
98 30 1
103 30 1
105 30 1
113 30 1
138 30 1
20 31 1
21 31 1
44 31 1
78 31 1
82 31 1
104 31 1
131 31 1
146 31 1
2 32 1
7 32 1
20 32 1
33 32 1
57 32 1
62 32 1
65 32 1
95 32 1
97 32 1
109 32 1
123 32 1
127 32 1
