"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,15712454304302;20,8640489455167;20,8640489455167
"facteur 2";0,151692077652198;20,1426898146399;41,0067387601566
"facteur 3";0,128107072379613;17,0109148872007;58,0176536473573
"facteur 4";0,109691879648236;14,5656222865191;72,5832759338764
"facteur 5";0,107569001639518;14,2837323295367;86,8670082634131
"facteur 6";0,0989029181626028;13,1329917365869;100
