sedere;1;5;0;1;2;3;0
porzione;2;2;4;1;1;5;2
pizzeria;1;0;8;0;2;3;0
pasticceria;0;0;0;1;0;1;5
già;6;2;2;1;2;3;0
abbondante;3;0;2;0;4;6;2
varietà;0;5;3;3;1;3;2
prenotare;5;1;3;3;3;2;0
poi;1;4;0;2;3;4;5
fuori;5;2;4;2;0;4;1
fritto;3;4;0;0;6;3;1
classico;5;2;4;1;1;3;3
vi;2;4;2;1;5;1;2
riuscire;1;1;0;2;6;4;2
quasi;3;1;1;2;1;6;4
polpetta;4;4;0;0;1;2;1
pessimo;1;1;0;2;4;7;1
pane;2;1;3;0;1;4;0
interno;1;5;1;0;5;4;1
fantastico;1;4;3;2;1;1;3
esperienza;3;1;1;1;6;5;2
eccezionale;5;0;4;1;2;4;2
conoscere;4;2;1;1;4;3;2
soddisfare;2;3;5;1;1;6;2
nulla;1;2;3;2;6;2;2
grazia;1;3;2;1;3;2;5
vero;4;5;1;4;2;1;2
peccato;6;0;2;1;2;1;3
patata;1;4;0;0;2;9;1
passare;2;3;2;6;0;3;3
nuovo;1;3;0;4;4;2;1
entrare;1;0;0;2;3;3;4
delizioso;1;2;3;0;4;5;3
complimento;1;3;5;1;2;4;2
cioccolato;1;1;0;0;2;1;9
super;1;3;5;1;1;2;3
stesso;0;5;2;1;5;4;1
squisito;3;2;0;1;0;5;4
sabato;2;1;1;5;3;2;2
ritornare;2;3;3;0;3;3;0
però;1;3;1;3;4;4;2
oggi;2;2;1;1;2;3;2
leggero;0;3;6;0;4;2;1
freddo;3;0;1;2;7;3;0
discreto;6;0;1;3;0;5;1
curare;1;0;0;3;6;5;1
condire;5;1;6;0;1;5;0
attesa;3;1;2;1;3;0;1
amatriciana;5;1;0;0;1;3;0
abbastanza;3;0;3;2;0;5;2
vicino;2;2;2;0;6;2;0
valere;2;6;3;0;0;1;3
tagliare;2;0;0;1;2;11;0
subito;0;5;2;1;4;2;1
semplice;5;3;2;0;3;2;1
quartiere;2;0;4;1;0;4;1
quanto;5;1;2;3;2;4;2
quantità;2;1;1;2;7;5;0
pollo;0;4;1;1;6;2;0
formaggio;2;1;1;0;1;4;0
carta;1;1;0;3;2;4;0
vista;4;5;1;2;3;2;1
particolare;4;1;1;1;5;5;1
niente;2;1;2;0;4;4;1
lungo;4;1;1;1;0;1;1
gentilezza;2;1;3;0;3;3;2
forno;1;1;2;0;0;6;1
decidere;2;2;1;1;1;3;1
cucinare;3;3;4;2;2;2;0
bar;0;1;0;3;1;1;1
acqua;3;0;0;2;5;4;2
verdura;2;2;0;1;2;1;0
salato;0;1;0;0;3;4;3
ragazza|ragazzo;0;1;0;2;4;4;3
punto;2;5;1;2;2;1;2
problema;1;1;1;3;3;2;1
parlare;1;1;5;1;0;3;1
oltre;2;4;1;1;2;2;1
noto;0;0;0;1;3;3;2
non_sono;3;0;1;1;3;5;3
nessuno;2;1;1;2;4;2;0
idea;1;1;1;0;4;5;4
famiglia;2;3;0;1;2;4;2
capitare;2;3;0;2;0;2;3
bottiglia;3;1;0;2;1;2;0
ultimo;2;1;3;1;2;5;2
taglio;1;0;7;0;0;0;0
stile;0;1;1;0;8;5;0
scoprire;1;2;1;0;3;1;4
riso;0;3;0;4;3;0;0
presente;1;0;0;3;2;3;1
possibilità;1;3;5;0;1;2;1
pezzo;2;0;1;2;2;4;0
pena;1;5;3;0;0;1;2
materia;0;5;1;0;1;3;2
gustare;2;5;1;1;1;2;3
focaccia;0;0;3;0;0;6;0
credere;1;2;2;2;3;4;1
consigliatissimo;2;2;2;1;3;4;0
bravo;0;3;2;0;1;1;1
accoglienza;0;1;2;0;3;5;0
vivamente;0;2;4;0;0;2;3
tradizionale;4;1;2;1;2;1;1
staff;0;3;1;1;2;4;0
spendere;3;1;3;2;3;1;0
sala;1;0;0;3;3;2;0
rendere;1;0;1;0;4;4;3
quindi;2;0;0;1;3;3;2
purtroppo;1;1;0;2;1;4;1
prenotazione;3;0;0;2;5;1;0
preferire;6;2;1;0;3;0;0
pietanza;2;1;2;3;1;4;0
pensare;3;1;1;3;3;0;0
ostiense;1;0;1;1;3;1;2
onesto;1;3;3;1;0;2;1
neanche;0;1;0;1;7;2;0
fermare;2;2;0;2;3;2;1
croccante;2;2;4;1;0;4;0
collega;1;1;2;1;2;3;1
cocktail;1;1;0;3;7;0;0
accompagnare;1;1;1;0;4;3;0
vecchio;5;1;1;2;0;2;2
simpatia;1;2;3;0;1;3;1
ricco;2;1;1;2;1;3;0
resto;0;3;1;1;2;5;1
pulire;1;0;3;1;2;2;1
proposta;2;0;1;0;2;3;1
positivo;1;0;0;1;1;4;3
pomodoro;3;3;4;0;2;0;0
originale;1;0;1;0;1;6;2
minuto;1;1;2;1;1;3;1
invece;4;1;0;1;4;2;1
insomma;6;0;0;1;6;1;1
giro;2;2;1;0;2;2;2
giovane;2;1;3;1;2;1;0
giapponese;0;0;0;4;3;0;0
gelateria;0;0;0;0;0;0;7
dire_che;1;1;2;4;2;2;0
decisamente;1;2;1;3;1;2;2
costo;1;0;0;3;2;3;1
capire;4;2;1;1;1;2;3
banco;0;7;1;0;2;0;0
accogliere;1;1;2;1;1;1;3
zucca;0;1;3;0;0;1;0
vario|varo;1;3;0;1;1;3;0
uscire;2;1;1;2;1;2;0
saporire;2;2;3;0;1;0;2
rosso;1;1;0;0;1;2;0
pronto;0;3;1;1;0;1;2
presentare;4;0;0;0;0;4;1
perfetto;1;1;4;3;1;1;0
insalata;1;2;0;1;1;2;0
food;1;3;0;0;0;0;0
familiare;0;0;6;0;0;0;2
cura;0;3;1;3;1;1;1
cuore;2;2;1;0;2;2;0
colazione;0;1;2;0;0;0;2
coda;3;1;1;0;0;1;0
base;1;1;5;3;0;2;1
x;0;0;1;1;1;5;1
tranquillo;3;0;2;0;2;2;1
tiramisù;5;0;2;0;1;3;1
sugo;3;0;0;0;0;1;0
strepitoso;1;2;0;0;3;3;1
spazio;3;1;1;1;3;2;0
sorpresa;1;2;2;2;1;0;4
secco;2;1;1;2;0;1;1
scarso;2;1;1;2;1;0;1
salso;1;2;0;2;4;2;0
recensioni;1;1;1;0;2;4;1
pausa;1;1;4;0;1;1;1
ormai;1;3;1;2;0;2;3
ordine;1;1;0;0;5;2;2
occasione;1;0;2;2;4;0;2
mozzarella;1;2;4;0;0;2;0
misto;0;1;0;0;3;5;0
luogo;3;1;3;0;2;2;0
livello;1;1;0;3;4;3;0
impeccabile;2;1;3;2;0;4;0
impasto;0;1;7;0;0;1;1
gradevole;2;1;1;2;2;3;2
gestore;2;3;2;0;1;0;0
gentilissimo;1;3;0;0;1;3;1
frequentare;1;4;4;2;1;0;0
fatto;2;1;1;0;0;3;1
domenica;1;0;1;0;4;3;0
deludere;0;0;2;5;1;2;1
contorno;2;0;2;0;1;2;0
cicoria;3;1;1;0;0;3;0
bruschetta;1;0;1;0;1;4;0
benissimo;2;1;1;2;1;2;1
basso;1;0;0;1;0;4;1
baccalà;0;2;1;0;0;1;0
appena;2;2;0;0;1;4;2
volentieri;0;2;2;2;1;1;2
vivo;3;0;1;2;2;1;1
tre;2;2;0;1;1;0;0
rapido;1;0;0;1;1;4;0
proporre;2;1;0;3;1;3;0
posto;0;2;0;0;0;4;0
pecorino;1;2;0;0;0;3;0
pecca;3;4;0;1;0;0;1
pasto;0;2;3;1;0;2;0
passato;1;4;2;0;1;1;1
olio;0;2;0;1;2;4;0
lì;0;3;1;3;1;1;1
fiore;0;1;3;0;0;1;1
evitare;2;0;0;2;3;3;2
economico;0;1;1;1;1;1;1
crudo;0;1;1;1;0;2;3
condimento;1;2;4;0;2;0;0
buffet;1;0;0;4;1;1;0
bibita;0;3;1;1;3;0;0
bevanda;1;1;1;2;4;0;0
bancone;0;3;0;0;2;1;1
attenzione;0;1;1;2;3;1;2
aprire;1;3;1;3;1;0;1
trattare;2;0;1;3;1;0;0
tagliere;0;0;1;1;0;4;0
storico;1;1;1;1;0;1;2
splendido;1;1;0;0;1;5;1
sperare;1;2;1;1;2;2;2
speciale;1;0;0;0;4;2;1
sotto;0;1;1;0;3;3;0
sopra;2;1;2;0;0;4;0
rustico;1;0;1;0;0;1;2
romanesco;2;1;1;0;0;2;1
rispondere;1;0;0;4;2;1;1
quattro;3;2;0;0;2;0;1
professionalità;1;0;3;2;3;0;1
professionale;4;1;1;0;1;3;0
pinsa;0;0;3;0;0;0;0
piazza;1;0;3;0;0;0;1
panna;0;0;0;0;0;1;8
manzo;1;0;0;1;1;6;0
inoltre;1;3;0;1;5;1;0
ideale;1;2;2;2;1;1;1
hamburger;1;4;0;0;1;2;0
gruppo;3;0;1;1;3;2;0
gricia;5;0;0;0;0;5;0
gestire;0;2;0;2;3;0;2
genuino;0;3;1;0;1;0;1
fungo;0;0;0;0;1;3;0
formula;0;1;0;6;0;0;0
eat;0;0;0;4;1;0;1
crema;2;0;0;0;0;3;5
continuare;0;3;1;2;3;0;1
can;0;0;0;6;1;0;0
bicchiere;1;1;1;3;3;0;0
bere;1;1;0;0;4;2;0
bambino;0;2;1;1;1;1;3
aspettare;0;2;0;0;2;1;1
apprezzare;4;1;1;0;3;1;0
amichevole;1;1;2;0;3;0;0
aggiungere;1;1;2;0;3;1;1
you;0;0;0;6;1;0;0
visita;1;1;1;2;2;0;2
tenere;1;1;0;1;3;0;2
spritz;0;1;0;1;2;1;0
scadente;2;0;0;2;1;4;0
salume;1;0;1;0;0;4;0
richiesta;1;1;0;2;1;1;1
pò;1;0;0;3;2;1;1
probabilmente;1;2;0;2;2;0;1
presto;0;1;1;1;1;2;2
possibile;3;2;0;1;0;1;0
pistacchio;0;0;0;0;2;1;3
passaggio;1;1;2;1;0;0;2
palato;1;2;2;1;0;3;1
osteria;3;0;2;0;0;1;0
organizzare;1;0;0;2;2;0;1
offerta;3;1;0;1;1;5;0
norma;1;1;2;0;0;1;2
migliorare;1;2;0;3;0;3;0
meritare;2;1;0;2;0;0;2
magari;1;3;0;0;3;0;0
interessante;2;1;0;0;2;2;1
ieri;2;1;2;1;2;0;1
giudia;3;0;0;0;0;4;0
facile;1;1;0;1;2;1;2
ecc;0;3;0;0;1;1;0
drink;0;0;0;1;2;0;0
difficile;2;1;0;1;2;1;0
cordialità;1;3;4;0;0;0;0
considerare;2;0;0;2;2;1;1
certo;1;0;3;1;2;1;1
cercare;0;3;1;2;0;1;1
biscotto;0;0;0;0;1;1;2
amare;2;3;0;0;3;0;0
amante;2;0;3;0;3;0;0
visitare;0;4;0;3;1;2;0
vegetariano;1;1;1;0;2;2;0
vasto;1;2;0;0;2;2;0
top;1;1;0;2;2;2;0
teatro;0;0;2;0;1;1;0
tartufo;0;0;1;0;1;1;1
signore;0;1;1;2;0;2;1
sicuro;1;2;2;1;2;1;0
scoperta;0;1;1;0;1;4;0
ripieno;0;1;3;0;0;0;2
ricordare;1;1;1;2;2;1;0
qualita;0;1;0;1;0;1;4
patatina;0;4;0;0;4;1;0
passo;3;1;0;0;0;2;1
non_solo;0;1;1;1;0;1;3
modico;0;0;2;1;1;0;2
moderno;2;0;0;1;2;2;0
massimo;1;1;0;0;5;1;0
mancare;2;1;1;0;2;1;0
leggermente;2;1;1;0;0;4;0
infatti;2;2;0;1;1;0;2
guanciale;2;0;0;0;0;2;1
frutta;0;3;0;1;2;1;1
finire;0;2;2;0;2;3;0
festa;0;0;0;1;4;1;1
famoso;2;0;0;2;2;2;1
esterno;1;0;1;0;1;2;0
dimenticare;1;1;0;1;0;4;0
coppia;0;1;1;2;2;2;0
consegna;0;0;0;0;1;1;3
calice;4;0;0;0;1;2;0
bianco;0;0;4;0;1;1;2
avviso;0;1;1;2;1;3;0
assaggio;0;0;0;0;2;2;0
artigianale;0;2;2;0;0;0;4
amaro;1;0;1;0;2;5;0
vuoto;0;1;1;3;1;2;1
turista;4;0;1;0;0;0;0
tonnarelli;1;0;1;0;0;5;0
titolare;0;1;3;0;1;3;1
specie;3;0;1;0;2;0;1
spaghetto;3;0;0;1;1;3;0
sorridente;0;0;3;0;1;1;2
sfizioso;0;2;0;1;4;2;0
settimana;0;2;0;0;0;2;0
ripetere;1;0;0;1;2;4;1
rigatone;5;0;1;0;0;0;0
ricotta;2;0;0;0;0;3;0
recare;0;0;3;1;1;0;1
raffinato;1;1;0;1;1;3;0
prossimo;1;4;1;0;1;1;1
preparazione;1;0;1;1;3;0;1
permettere;0;0;1;0;0;5;0
particolarmente;2;1;0;0;3;0;1
notare;0;1;1;0;3;0;0
no;0;0;0;0;2;4;0
meno;1;1;1;0;2;0;0
melanzana;0;2;0;0;1;1;0
locale_che;1;2;1;1;2;1;0
lista;2;0;1;0;2;3;0
italiano;0;0;1;2;4;0;1
intimo;1;0;0;0;2;3;0
inizio;0;0;0;2;1;3;1
fortuna;0;2;0;0;5;0;0
forte;1;1;2;1;0;0;0
finalmente;1;1;0;0;0;4;0
figlio;1;1;1;0;2;1;2
creare;0;0;1;0;4;1;2
cottura;1;0;1;1;1;4;0
cortesia;0;0;1;0;1;3;0
cornetto;0;0;1;0;1;0;2
compleanno;3;0;0;4;0;1;1
compagnia;1;0;2;1;3;0;0
circa;3;0;0;0;2;1;1
chiudere;1;1;0;0;2;1;2
ce;1;1;1;0;5;0;0
cambiare;2;0;0;2;2;1;0
bastare;0;1;0;1;2;1;0
bagno;1;0;0;3;2;0;0
andato;0;1;0;2;1;1;0
affollare;0;1;0;2;1;2;0
vita;2;0;2;0;0;0;2
superlativo;0;1;3;0;1;1;0
superiore;1;1;0;1;0;0;2
strada;0;1;0;3;1;0;0
stella;3;1;0;0;2;0;0
spiegare;0;0;0;1;5;0;0
sottile;0;0;3;0;0;3;0
solito;1;1;0;1;0;1;3
soddisfacente;3;0;0;1;0;2;0
scrivere;1;0;0;1;1;2;1
sbagliare;0;0;2;0;3;1;0
salsiccia;0;1;0;0;1;3;0
salmone;0;1;0;2;3;1;0
risultare;0;0;1;2;1;1;0
rilassare;0;0;2;0;1;0;0
ricerca;1;1;0;0;2;0;1
raggiungere;2;1;0;2;1;0;0
qualsiasi;1;1;1;0;4;0;0
pure;4;0;1;0;2;0;0
pur;1;0;0;0;1;2;0
profumo;1;2;1;0;0;0;0
produrre;0;1;1;0;0;1;1
polpo;0;0;0;0;2;2;0
piuttosto;1;1;1;1;1;1;0
personalmente;0;1;2;0;0;2;2
optare;0;0;0;1;1;1;0
nn;0;1;1;0;3;0;0
moglie;1;1;1;1;1;0;2
manco;0;1;2;1;1;2;1
kaiten;0;0;0;2;1;0;0
invitante;0;2;0;1;0;1;1
insieme;1;0;1;0;2;2;1
fila|filo;1;1;1;1;0;0;2
elegante;0;0;0;1;1;2;0
efficiente;1;0;0;0;1;1;0
domicilio;0;1;0;0;1;1;1
diventare;1;2;1;1;1;2;0
dentro;2;0;2;0;2;1;0
concerto;0;0;0;1;3;0;0
comprendere;3;1;0;2;0;0;0
complesso;2;0;0;1;3;1;0
commensale;2;0;0;1;1;1;0
cassa;0;0;0;1;3;1;1
brunch;0;0;0;0;2;1;0
bellissima;0;0;0;0;2;1;1
autentico;1;0;1;0;0;2;1
aspetto;1;0;0;1;1;3;0
aspettativa;1;1;2;0;0;2;1
ascoltare;1;0;0;1;2;0;0
aria;0;0;2;0;4;0;2
alzare;1;0;0;1;2;1;1
alice;0;1;2;0;1;3;0
zuppa;0;1;0;1;3;0;0
voto;1;0;0;0;2;1;1
trippa;2;1;0;0;0;1;0
tortino;1;0;0;0;1;3;1
torno;1;0;0;1;0;0;1
tonno;0;1;0;1;1;4;0
spuntino;0;0;2;0;0;1;0
spettacolare;0;1;2;0;0;0;0
situare;1;0;0;3;0;0;0
sito;1;1;0;1;2;0;0
sedia;0;0;0;0;2;2;0
sconsigliare;0;0;0;1;1;3;0
rivisitare;2;0;2;0;1;0;0
ritardo;1;2;0;0;1;0;1
ricordo;2;1;0;0;1;0;0
recensione;0;0;1;0;1;0;2
raviolo;2;0;0;1;3;1;0
pubblico;1;1;1;1;1;1;0
prosciutto;1;1;2;0;0;2;0
presenza;1;0;1;0;2;1;0
preciso;1;0;1;1;3;0;0
pranzare;1;1;0;0;1;0;0
piccante;1;0;0;1;0;1;0
ovviamente;0;1;1;0;2;1;0
oliva;1;2;0;0;1;0;0
nemmeno;1;1;0;1;2;0;0
naturale;1;0;2;0;0;2;1
movida;0;0;0;3;1;0;1
messicano;0;1;0;1;2;0;0
mesa|mese;1;2;0;3;1;0;0
mattina|mattino;1;1;0;0;0;0;2
margherita;0;0;3;0;1;1;0
mare;3;0;0;0;0;3;0
lavorare;0;2;1;1;0;0;1
latino;0;1;0;1;1;0;0
informale;2;1;2;0;0;1;0
infine;2;0;1;0;2;0;2
gran;0;1;2;1;0;1;0
grado;0;0;1;1;2;0;1
girare;2;1;0;1;1;0;1
gestione;0;0;1;1;2;0;2
generoso;1;1;2;0;1;1;0
gambero;0;0;0;1;1;2;0
fratello;1;1;1;1;2;0;0
foto;1;1;1;0;0;0;0
fornire;0;0;1;1;0;1;1
fisso;1;0;0;2;2;1;0
filetto;0;1;1;0;0;1;0
fermo;1;1;0;0;2;0;1
elevato;2;0;1;1;1;0;0
consegnare;0;2;0;0;1;1;2
comprare;0;3;0;1;0;2;0
coccio;0;0;0;0;2;1;0
chiamare;0;2;0;0;2;0;2
centro;0;0;1;1;1;1;1
cece;1;1;0;0;1;2;0
caro;1;1;1;1;2;1;0
breve;0;1;1;1;0;1;0
bisognare;1;0;1;1;2;1;1
assurdo;0;0;0;0;3;2;1
asportare;0;0;4;0;1;0;1
arredare;0;0;1;1;3;0;0
anzi;0;0;1;0;2;1;3
almeno;1;0;0;1;1;4;0
aiutare;0;0;1;1;2;0;2
adorare;0;2;1;1;1;0;1
abbacchio;6;0;0;0;0;1;0
versione;0;1;0;0;1;1;2
usare;0;1;0;1;2;1;0
testaccio_che;1;1;0;1;0;0;1
temperatura;0;0;1;1;1;1;1
sublime;1;0;1;0;0;1;2
street;1;2;0;0;0;0;0
stomaco;1;0;2;0;1;1;0
spettacolo;2;0;1;1;1;0;0
sorriso;0;0;1;1;1;1;1
scorso;0;2;0;0;1;1;1
scontrino;0;1;0;1;1;1;0
sashimi;0;0;0;4;1;0;0
rucola;0;1;1;0;1;3;0
roll;0;1;0;0;1;0;1
richiedere;2;1;0;1;2;0;0
ricercare;0;1;0;0;2;1;0
restare;0;2;2;0;1;1;0
respirare;0;0;2;0;1;0;0
puntarelle;2;0;1;0;0;1;0
programma;1;1;0;0;3;0;0
praticamente;1;0;0;1;1;0;1
porta;2;1;0;0;0;1;1
popolare;0;0;2;1;1;0;0
pesante;2;0;1;1;0;1;1
passeggiata;0;3;0;0;1;0;1
parmigiano;0;0;2;0;1;0;0
parecchio;0;2;1;1;1;1;0
ordinazione;0;0;1;0;2;1;0
oltre_che;0;1;2;1;0;1;0
morbido;2;0;2;0;0;1;0
momento;0;1;2;0;0;2;0
minimo;1;0;0;1;2;1;1
matriciana;3;0;0;0;0;2;0
marito;0;1;1;1;0;0;0
luce;1;0;0;1;1;3;0
linea;1;1;1;0;2;0;0
lento;1;0;0;3;0;1;0
insapore|insaporo;2;0;0;0;0;0;2
ingresso;0;0;0;1;2;2;0
indicare;2;0;1;1;0;1;0
impressione;0;2;0;0;1;2;0
importante;1;0;0;3;0;2;0
gastronomia;0;1;2;0;1;0;0
fork;0;0;0;0;1;2;0
festeggiare;1;0;0;1;2;1;1
favore;0;0;0;1;2;2;1
fantasia;2;0;0;0;1;1;0
esagerare;0;0;0;0;2;2;2
entrata;1;0;0;2;0;2;0
educare;0;0;2;0;0;2;1
disposizione;0;1;1;0;1;2;0
dispiacere;1;0;0;0;1;0;1
dimensione;0;0;2;1;1;1;0
dettaglio;0;0;0;0;1;2;1
cuocere;0;1;3;0;0;2;0
crostata;2;0;1;0;0;0;1
crocchetta;1;3;0;0;0;0;0
crepes;0;0;0;1;0;0;2
cotto;2;0;1;0;2;1;0
corso;0;1;0;0;1;1;0
confermare;2;1;0;2;0;0;0
conferma;1;0;1;1;1;1;0
comporre;0;1;0;1;1;1;1
colpire;0;0;0;0;1;2;1
cinema;0;0;1;0;1;1;0
chef;3;0;0;0;0;2;0
bravissimi;1;1;0;1;1;0;1
arredo;2;0;0;0;3;0;0
arredamento;0;1;0;0;2;2;0
aperto;1;1;1;0;0;0;1
americano;0;1;0;0;4;0;0
alternativo;0;0;4;1;0;0;0
accettabile;0;0;0;2;1;1;0
zabaione;0;0;0;0;0;1;4
venerdì;1;1;0;0;3;0;0
vegan;0;1;1;0;0;0;1
vaio;0;1;0;1;2;0;0
tripadvisor;0;0;1;0;0;1;1
trattato;0;0;0;2;1;1;0
tra_cui;1;0;1;0;0;1;0
tipicamente;2;0;0;0;0;0;1
tiepido;0;0;0;0;2;2;0
testa;2;0;1;0;2;0;0
tavolino;0;1;0;0;2;0;0
tardo;0;0;1;0;2;0;0
tacos;0;1;0;0;2;0;0
superbo;0;0;1;0;0;2;1
sufficiente;2;0;0;0;0;1;1
storia;1;0;0;1;1;2;0
sommare;0;1;0;2;1;1;0
sollecitare;0;0;0;0;1;3;0
semplicemente;0;1;0;0;1;2;0
selezione;0;1;0;0;0;2;0
sbaglio;1;1;0;1;2;0;0
sano;1;3;0;0;0;0;0
salvare;0;1;0;0;3;1;0
sala|sale;1;0;0;1;1;1;0
rovinare;0;0;0;1;2;1;0
rivedere;1;0;1;0;2;1;0
risultato;1;0;0;1;1;1;1
ristorazione;2;1;0;0;1;0;0
rispecchiare;0;0;0;1;1;2;0
riservare;1;1;0;0;1;1;0
ricetta;0;1;0;1;2;1;0
realtà;0;0;1;2;1;1;0
realizzare;0;0;1;0;0;1;1
radicchio;1;0;0;0;0;2;0
raccontare;2;1;0;0;1;1;0
pulizia;0;0;0;3;0;0;0
prevedere;1;1;0;1;2;0;0
presentazione;0;1;0;0;1;3;0
pos;0;1;1;0;0;1;0
piede;0;1;0;1;1;1;0
perfettamente;1;0;3;0;0;0;1
pazzesco;1;0;2;0;1;1;0
parere;1;1;0;1;1;1;0
parcheggio;0;0;0;1;2;1;0
pajata;4;0;0;0;0;0;0
paio;2;1;0;0;0;1;1
