rapporto;6;5;3;1;4;5;0
cordiale;3;6;6;0;0;2;4
torta;0;0;1;0;0;1;7
mercato;1;8;0;0;1;5;1
alto;3;2;2;3;5;6;2
supplì;1;2;0;1;4;10;0
ragazzo;3;5;3;5;2;3;1
birra;1;7;4;5;3;4;1
persona;4;1;3;5;2;2;2
giorno;4;3;3;5;2;1;3
cortese;5;3;4;4;0;6;4
gustoso;3;7;9;0;0;5;1
caffè;1;1;3;3;3;0;3
aperitivo;0;1;5;2;0;1;1
attento;9;2;1;3;4;2;1
porzione;3;3;3;1;4;3;3
pizzeria;1;1;1;0;4;10;0
pasticceria;0;0;0;1;0;0;8
abbondante;6;1;3;2;3;3;2
varietà;0;6;4;1;1;4;3
fritto;4;2;2;5;0;3;3
classico;7;3;1;0;1;6;3
polpetta;3;2;2;0;4;3;0
pessimo;1;1;1;6;6;1;1
pane;3;2;2;1;1;2;3
interno;1;4;9;3;1;1;1
fantastico;1;6;1;1;0;2;3
esperienza;3;0;6;5;4;1;2
eccezionale;2;1;1;2;5;3;3
grazia;1;1;3;1;3;5;4
vero;4;7;2;1;2;1;3
peccato;5;0;0;2;4;2;3
patata;2;2;2;2;5;2;0
nuovo;1;5;5;4;2;0;0
delizioso;3;1;5;2;0;4;3
complimento;2;3;3;2;2;5;1
cioccolato;1;1;0;3;0;0;8
super;0;3;0;2;0;6;2
squisito;3;4;1;0;0;0;4
sabato;1;0;1;6;3;2;2
oggi;1;2;2;1;3;2;2
leggero;1;3;4;1;2;7;0
freddo;3;0;0;8;4;2;0
discreto;4;0;2;1;5;1;1
attesa;4;2;0;5;0;1;0
vicino;2;1;2;5;2;4;1
semplice;4;2;0;2;3;5;1
quartiere;4;2;2;0;1;3;2
quantità;3;1;2;9;2;1;0
pollo;0;4;4;5;1;1;1
formaggio;3;3;3;0;0;0;0
carta;1;3;4;2;4;0;0
vista;4;2;2;2;1;4;2
particolare;3;0;2;5;1;2;0
lungo;4;7;0;2;1;0;3
gentilezza;3;4;2;3;1;1;0
forno;3;2;1;1;4;1;5
bar;0;0;2;3;0;0;2
acqua;3;2;4;4;2;0;2
verdura;2;2;4;0;1;0;3
salato;1;4;2;3;3;0;4
ragazza|ragazzo;2;2;1;5;1;0;1
punto;1;7;1;2;1;2;2
problema;1;1;1;4;2;1;3
noto;1;3;1;4;3;0;1
idea;0;2;6;3;0;1;2
famiglia;0;2;3;1;3;1;4
bottiglia;2;2;1;1;4;1;0
ultimo;5;1;1;2;1;2;2
taglio;0;1;0;0;1;7;1
stile;1;1;1;9;3;1;0
riso;0;0;4;3;0;2;0
presente;2;1;2;3;2;0;2
possibilità;2;4;4;0;2;5;0
pezzo;3;0;1;3;2;1;3
pena;0;6;2;0;2;3;3
materia;1;4;3;1;2;2;1
focaccia;1;1;3;1;1;2;1
bravo;0;5;1;1;2;3;0
accoglienza;2;2;6;0;2;1;0
vivamente;1;6;2;0;0;2;3
tradizionale;3;0;1;0;3;4;1
staff;1;3;7;0;1;2;0
sala;1;0;2;5;2;0;2
prenotazione;1;1;1;6;3;0;0
pietanza;5;1;2;0;2;1;0
onesto;0;6;2;0;0;2;0
croccante;3;1;0;0;2;5;1
collega;0;1;3;1;5;1;0
cocktail;1;0;2;6;0;0;0
vecchio;3;2;1;0;4;2;2
simpatia;3;3;1;0;2;2;2
ricco;2;3;6;0;0;2;0
resto;0;2;3;2;4;2;0
proposta;2;1;4;1;2;1;2
positivo;1;0;2;1;3;1;2
pomodoro;1;3;2;1;3;5;0
originale;3;2;1;1;2;0;1
minuto;1;1;2;1;4;1;1
giro;1;1;1;3;3;3;2
giovane;1;0;3;2;2;3;0
giapponese;0;0;0;4;0;0;0
costo;1;0;1;3;3;1;1
banco;0;4;1;2;0;3;0
zucca;0;0;0;0;5;5;2
rosso;1;1;1;1;3;1;3
pronto;0;1;2;1;0;2;3
perfetto;1;2;2;0;1;3;0
insalata;0;2;4;0;2;0;0
familiare;1;1;2;0;1;4;2
cura;0;3;4;0;1;0;0
cuore;2;2;2;1;1;1;0
colazione;0;2;1;0;0;1;4
coda;2;0;0;0;6;3;0
base;1;2;3;1;1;3;3
tranquillo;1;0;2;2;1;2;2
sugo;3;2;0;0;5;1;1
strepitoso;1;2;2;2;2;1;1
spazio;3;1;1;3;1;1;0
sorpresa;0;4;0;2;1;2;2
secco;0;1;1;1;4;1;2
scarso;1;2;0;1;1;1;3
salso;2;1;5;1;0;1;0
pausa;0;2;1;2;0;4;1
ordine;1;3;2;4;1;0;1
occasione;1;2;0;4;0;2;3
mozzarella;0;1;0;1;2;7;1
misto;1;1;5;0;2;0;1
luogo;3;0;2;1;1;3;0
livello;1;1;1;4;1;1;0
impeccabile;1;2;4;1;1;1;0
impasto;0;4;1;0;1;4;1
gradevole;3;1;3;3;0;2;1
gestore;1;1;0;1;1;4;0
fatto;2;2;1;1;2;1;1
domenica;1;1;0;4;1;0;1
contorno;1;0;1;0;5;2;0
cicoria;1;0;1;0;6;2;0
bruschetta;0;0;3;2;1;1;0
basso;1;2;0;1;6;1;1
baccalà;0;2;1;0;4;4;2
vivo;5;0;1;2;0;1;2
rapido;2;4;2;0;0;0;0
posto;1;4;1;1;3;0;0
pecorino;2;2;0;0;2;1;0
pecca;2;2;0;0;2;2;2
pasto;2;5;1;1;0;2;1
passato;0;3;0;1;3;2;1
olio;1;2;2;3;1;0;0
fiore;0;0;0;0;2;5;3
economico;0;3;2;0;3;1;3
crudo;0;1;1;1;1;2;3
condimento;1;3;1;1;0;4;1
buffet;1;0;1;3;0;0;0
bibita;0;3;1;3;0;2;0
bevanda;1;2;2;3;0;0;0
bancone;0;0;2;2;0;1;1
attenzione;0;1;2;4;1;1;1
tagliere;1;0;3;0;1;0;0
storico;1;2;0;1;2;1;2
splendido;3;1;2;1;1;0;1
speciale;2;1;3;3;0;0;1
rustico;2;1;1;0;0;1;4
romanesco;3;0;0;0;0;2;1
professionalità;1;1;2;3;0;2;1
professionale;6;2;0;1;0;1;1
piazza;1;0;1;0;0;4;1
panna;0;0;0;0;1;0;8
manzo;1;0;2;1;1;0;0
ideale;0;2;0;1;0;3;0
hamburger;0;2;1;1;2;0;0
gruppo;0;1;2;4;3;0;0
genuino;0;3;3;0;0;2;2
fungo;1;1;1;0;1;2;3
crema;1;0;0;1;4;0;5
bicchiere;1;1;3;2;0;1;0
bambino;0;0;0;0;0;3;4
amichevole;0;1;4;1;1;1;1
visita;1;1;3;1;0;1;1
scadente;1;0;3;4;1;0;0
salume;2;1;2;0;0;0;0
richiesta;2;0;1;1;1;0;1
possibile;2;2;0;1;3;0;0
pistacchio;1;0;1;1;0;0;4
passaggio;1;1;1;1;1;2;3
palato;2;1;1;0;0;2;1
osteria;2;0;0;0;2;3;0
offerta;4;1;0;1;3;0;0
norma;1;1;0;0;0;1;3
interessante;3;1;2;1;0;0;0
facile;1;1;2;1;0;0;3
drink;0;0;1;2;0;0;0
difficile;2;1;1;3;2;0;0
cordialità;2;1;0;0;0;5;0
certo;0;0;4;0;1;3;1
biscotto;0;1;3;1;0;0;4
amante;2;0;2;1;0;1;0
vegetariano;2;1;3;0;0;2;1
vasto;0;2;4;1;0;0;0
top;1;0;1;1;1;1;0
teatro;2;1;0;1;0;1;0
tartufo;0;0;0;0;0;1;2
signore;1;0;0;1;0;1;3
sicuro;0;2;0;2;1;2;0
scoperta;3;1;2;0;0;2;1
ripieno;0;0;0;0;0;4;4
patatina;0;2;2;3;0;1;0
passo;3;2;0;0;1;0;1
modico;0;3;0;1;0;3;2
moderno;0;0;1;2;2;0;0
massimo;2;1;3;2;1;0;0
leggermente;3;1;3;0;0;0;0
guanciale;1;1;0;0;2;0;0
frutta;0;3;0;2;0;0;1
festa;0;0;1;3;0;0;1
famoso;3;0;2;1;0;0;1
esterno;2;0;2;1;1;0;1
coppia;1;1;4;1;2;0;0
consegna;0;3;0;1;1;1;2
calice;1;0;3;1;3;0;0
bianco;0;1;1;1;0;2;4
avviso;0;1;1;1;1;1;0
assaggio;2;1;1;1;2;0;1
artigianale;0;1;0;0;0;3;4
amaro;2;1;2;1;2;1;0
vuoto;0;2;1;4;0;1;0
turista;3;0;0;0;1;1;0
titolare;1;1;2;1;0;3;1
specie;2;0;1;2;1;1;1
spaghetto;4;0;2;0;0;0;0
sorridente;0;0;3;2;0;2;1
sfizioso;1;2;1;4;0;0;0
settimana;0;2;2;0;3;1;1
rigatone;4;0;0;0;1;2;0
ricotta;4;0;1;0;0;0;1
raffinato;1;0;5;0;0;1;0
prossimo;1;2;0;1;0;3;1
preparazione;1;0;2;4;0;0;1
particolarmente;2;0;2;3;0;0;1
melanzana;1;1;2;0;0;2;1
lista;3;0;0;2;0;0;0
italiano;0;0;0;5;0;1;0
intimo;1;0;5;0;0;0;0
inizio;0;0;1;1;2;0;2
fortuna;0;3;2;3;0;0;1
forte;2;0;0;0;0;1;1
figlio;1;2;0;2;0;1;1
cottura;2;1;2;1;1;0;0
cortesia;2;2;1;1;0;0;1
cornetto;0;0;0;1;0;1;3
compleanno;3;0;1;1;1;0;2
compagnia;0;0;2;2;2;2;0
bagno;1;0;0;4;1;0;1
vita;2;1;0;0;0;1;4
superlativo;1;2;0;1;1;1;0
superiore;1;1;0;0;1;0;2
strada;0;3;1;3;1;0;0
stella;2;1;0;2;1;0;0
sottile;1;3;0;0;2;2;0
solito;1;1;0;0;0;0;3
soddisfacente;2;0;1;1;3;0;0
salsiccia;1;0;0;0;2;2;1
salmone;0;1;1;3;0;0;0
ricerca;1;1;1;2;1;0;1
profumo;1;2;1;0;0;0;1
polpo;1;0;1;2;0;0;0
pizzetta;0;0;0;0;0;0;4
personalmente;0;3;0;0;1;1;1
moglie;1;0;1;0;0;1;1
manco;1;1;1;1;0;1;1
invitante;0;1;1;1;1;1;1
insieme;2;0;2;1;1;0;1
fila|filo;1;2;0;1;0;1;1
elegante;0;0;4;1;1;0;0
efficiente;2;1;0;1;1;1;0
domicilio;0;2;1;0;1;1;1
concerto;0;0;2;2;0;0;0
complesso;1;0;3;1;1;1;0
commensale;1;0;0;0;4;0;0
cassa;0;0;0;6;0;0;1
autentico;1;0;1;0;0;1;1
aspetto;2;0;1;2;0;0;1
aspettativa;2;0;1;0;1;1;1
aria;0;1;2;2;0;1;2
alice;1;1;0;1;2;1;0
zuppa;0;1;1;2;0;0;1
voto;2;0;1;1;2;0;1
trippa;1;0;0;0;3;1;0
tortino;3;0;0;1;0;0;0
torno;0;2;1;0;1;0;0
tonno;1;1;1;1;1;0;0
spuntino;0;2;0;0;1;3;1
spettacolare;0;1;1;0;1;1;2
sito;1;2;0;2;1;0;0
sedia;0;0;2;2;1;0;1
ritardo;0;2;1;0;1;1;1
ricordo;2;0;0;1;1;1;1
raviolo;2;0;1;3;1;0;0
pubblico;2;1;0;2;0;0;0
prosciutto;2;1;0;0;0;3;0
presenza;1;0;2;1;0;0;1
preciso;0;2;0;3;0;0;0
oliva;0;0;0;1;1;2;0
naturale;1;1;1;1;0;1;0
messicano;0;1;2;0;0;0;0
mesa|mese;0;0;0;2;1;2;0
mattina|mattino;1;0;0;0;0;1;2
margherita;1;0;0;0;0;5;1
mare;5;0;0;0;2;0;0
latino;0;1;1;1;0;0;0
informale;2;0;2;0;0;1;0
grado;0;1;1;1;0;0;1
gestione;0;0;1;1;1;1;2
generoso;1;2;1;1;1;1;0
gambero;2;0;0;1;1;0;0
fratello;1;2;2;1;0;1;0
foto;0;1;0;0;1;1;2
fisso;0;0;4;1;1;0;0
filetto;0;0;0;0;1;4;0
fermo;1;2;0;2;0;0;1
elevato;1;1;1;0;1;1;1
coccio;0;0;2;0;1;0;0
centro;0;1;2;1;0;1;1
cece;1;1;2;0;0;0;1
caro;2;0;2;1;0;0;0
breve;0;2;1;0;0;1;0
assurdo;1;0;0;3;2;0;1
abbacchio;6;0;0;0;1;0;0
versione;0;1;0;2;0;1;0
temperatura;1;0;1;1;1;0;1
tavola|tavolo;0;0;1;1;0;1;0
sublime;2;0;0;0;0;1;2
stomaco;0;1;1;1;0;1;1
spettacolo;1;0;1;1;1;1;0
sorriso;1;1;1;1;0;1;0
siciliano;1;0;0;0;1;0;1
scorso;0;1;1;0;0;2;2
scontrino;0;0;0;1;1;0;1
programma;0;1;1;2;0;0;0
porta;3;1;0;0;0;0;2
popolare;0;1;2;0;1;1;0
pesante;0;0;0;1;2;1;1
pasticcino;0;0;0;0;0;0;4
passeggiata;0;2;0;0;0;1;2
parmigiano;0;1;0;1;0;2;0
parecchio;0;2;1;2;0;1;0
ordinazione;0;0;0;2;1;1;0
morbido;2;1;0;0;0;1;0
momento;1;3;0;0;1;1;0
minimo;1;0;0;3;1;0;1
marito;0;0;0;0;0;2;2
luce;3;0;0;2;0;0;0
linea;0;0;0;2;1;2;0
insapore|insaporo;1;0;1;0;1;0;2
ingresso;0;1;2;2;0;0;0
impressione;1;1;2;0;0;0;0
importante;1;0;0;1;2;0;0
gastronomia;0;1;1;0;0;2;1
favore;1;0;0;4;0;1;0
fantasia;3;1;0;1;0;0;0
entrata;0;0;1;0;2;0;2
disposizione;1;2;0;1;1;1;0
dimensione;0;0;1;1;0;3;0
dettaglio;2;0;0;1;0;0;2
crostata;2;0;0;0;1;1;1
crocchetta;0;1;1;0;1;1;0
cotto;2;0;2;1;0;1;0
corso;0;0;1;0;1;1;0
conferma;3;0;0;2;1;0;0
cinema;0;1;0;2;0;1;0
chef;3;0;1;0;2;0;0
arredo;0;0;2;2;2;0;0
arredamento;0;1;2;2;1;0;0
aperto;1;1;0;0;1;1;2
americano;0;1;1;3;0;0;0
alternativo;1;1;0;1;0;2;1
accettabile;0;1;0;2;0;0;1
zabaione;1;0;0;1;0;0;3
venerdì;1;1;0;3;0;0;0
trattato;0;0;0;2;1;0;1
tipicamente;1;0;0;0;2;0;1
tiepido;1;0;1;2;0;0;0
testa;2;0;1;0;0;2;0
tavolino;0;1;0;2;0;0;0
tardo;0;0;0;2;1;1;0
superbo;1;0;0;0;1;1;1
sufficiente;1;0;0;1;1;0;1
storia;1;0;1;0;2;0;1
spiegazione;0;1;0;2;0;0;0
spazioso;0;1;0;1;1;0;1
spartano;2;1;0;0;2;0;0
selezione;1;1;1;0;0;1;1
sbaglio;0;1;0;2;1;0;1
sano;1;2;1;0;0;0;0
sala|sale;0;0;0;2;3;0;0
risultato;1;0;0;2;1;0;1
ristorazione;2;1;0;1;1;0;0
ricetta;1;0;2;0;0;1;0
realtà;0;0;0;2;0;2;0
radicchio;1;0;0;0;3;0;1
presentazione;0;0;2;1;1;0;0
precedente;0;0;1;1;1;0;1
pomeriggio;0;1;1;1;0;0;2
plastica;1;1;1;0;1;0;0
piede;1;1;0;1;0;1;1
perfettamente;0;2;0;0;1;1;1
pazzesco;2;1;2;0;0;0;0
parere;1;0;1;1;0;0;0
parcheggio;0;0;2;3;0;0;0
paio;1;1;0;0;1;1;0
orario;0;2;0;1;0;0;0
negozio;0;1;1;0;0;3;0
musicista;0;0;2;1;0;0;0
metro;0;0;0;2;1;1;0
mattatoio;1;0;1;0;2;0;0
mano;0;0;1;0;1;1;0
maleducato;1;0;0;1;0;0;2
limone;1;1;1;0;0;0;1
lavoratore;0;1;0;0;0;2;1
impossibile;1;0;2;1;0;1;0
gratis;0;1;0;1;0;0;2
fetta;0;0;0;1;1;0;1
felice;1;1;0;0;0;1;1
favoloso;1;1;0;0;0;2;1
disponibilità;0;0;1;2;0;0;0
dessert;2;0;1;0;1;0;0
cotoletta;1;0;0;1;1;0;1
contenuto;1;0;0;0;1;1;1
comune;0;1;1;0;0;0;1
colore;0;0;1;1;0;0;2
cipolla;0;1;0;0;1;1;0
centrifugo;0;2;1;0;0;0;1
cattivo;1;0;2;0;0;0;1
bufalo;1;1;0;0;1;2;0
bisogno;2;1;0;0;0;1;1
banale;1;1;1;1;0;0;1
appetito;1;0;1;1;1;1;0
antico;1;1;0;1;0;1;1
altissimo;1;0;1;0;1;0;0
agio;0;1;2;0;0;1;0
affettato;1;2;0;0;0;0;0
adatto;0;0;1;2;1;0;0
acquisto;0;1;0;0;0;0;3
visciola;1;0;0;0;1;0;1
vicinanza;0;1;0;0;0;1;1
viaggio;1;2;0;0;1;0;0
velocità;0;1;0;2;1;0;0
velocemente;1;0;1;0;0;0;1
valido;0;1;1;1;0;0;0
titolo;1;1;1;0;0;0;0
terzo;0;0;0;2;1;0;0
telefono;0;1;0;0;3;0;0
supermercato;1;2;0;0;0;0;0
suggerimento;1;1;0;0;0;1;0
struttura;1;0;2;0;0;1;0
stazione;0;0;0;1;1;0;1
sporco;0;0;0;1;1;0;1
sottofondo;1;0;3;0;0;0;0
soluzione;0;0;0;2;0;1;0
soldo;0;0;2;1;1;0;0
sinceramente;0;0;0;0;0;1;2
sgabello;0;2;0;0;0;2;0
seguito;0;1;0;2;1;0;0
segno;2;0;0;1;0;0;0
sconto;1;0;1;2;0;0;0
sbrigativo;0;1;0;0;2;0;0
salvo;0;0;0;1;0;1;2
salto;0;1;0;0;1;0;1
rumoroso;0;1;1;0;0;1;0
ripassata;0;0;0;0;2;1;0
puntuale;2;0;0;0;0;0;1
pulito;1;1;0;0;0;1;0
principale;1;0;0;3;0;0;0
posizione;2;0;0;2;0;0;0
porcino;2;0;0;0;0;1;0
pera;1;0;2;0;0;0;0
passione;0;2;0;0;0;1;0
passabile;0;0;1;1;2;0;0
partita;0;0;1;0;1;1;1
parete;0;1;1;1;1;0;0
occhio;0;1;1;0;0;1;1
nero;1;1;1;0;1;0;0
negativo;0;0;1;1;1;0;0
modesto;2;0;1;0;0;0;0
mignon;0;0;0;0;0;1;3
meraviglioso;1;0;1;0;0;2;0
menta;1;0;1;0;1;0;0
maritozzo;0;0;0;1;0;0;3
mani|mano;0;1;0;1;0;0;1
lontano;0;0;2;0;0;2;0
limitato;1;0;0;1;1;1;0
libero;0;0;0;1;1;1;0
legno;0;0;3;1;0;0;0
legna;1;1;0;0;1;1;0
latta|latte;0;1;0;0;0;0;2
largo;1;1;0;1;0;0;1
intero;1;1;0;0;0;1;0
insipido;1;0;1;0;1;0;1
innovativo;0;0;0;1;1;0;1
grana;0;0;0;1;0;2;0
giudizio;1;0;0;1;1;1;0
giudeo;3;0;0;0;0;0;0
giornata;0;2;0;0;1;0;1
genere;2;0;0;0;1;1;0
fretta;2;0;0;0;1;0;0
freschezza;0;2;0;1;0;0;1
forma;2;1;0;0;0;0;1
filo;1;0;1;1;0;0;0
fettuccina;3;0;0;0;0;0;0
evento;1;0;1;2;0;0;0
estremamente;0;0;1;1;0;2;0
essenziale;1;1;1;0;0;1;0
enorme;0;0;0;1;1;2;0
duro;1;0;1;1;0;0;1
direttore;0;0;0;4;0;0;0
digeribile;0;0;0;0;0;3;0
delusione;2;0;0;1;1;0;0
culinario;1;0;1;1;0;0;0
crostino;1;0;0;0;0;1;1
creativo;0;0;0;1;1;0;1
consistenza;0;2;0;1;0;0;0
competenza;1;1;0;2;0;0;0
competente;2;0;1;1;0;0;0
compagno;0;0;0;2;0;1;0
comodo;0;0;0;1;0;1;1
caratteristico;1;1;0;0;2;0;0
calma;1;0;1;0;0;0;1
caffetteria;0;0;1;1;0;0;1
bucatino;1;0;1;0;2;0;0
box;0;2;0;0;0;1;1
bocca;1;1;0;0;0;1;0
biologico;0;2;1;0;0;0;0
bimbo;1;0;0;0;1;1;0
benvenuto;3;0;0;0;1;0;0
avocado;0;2;1;1;0;0;0
arte;1;1;1;0;1;0;0
alimento;2;0;1;0;0;1;0
abbinamento;1;0;0;0;1;1;1
zucchina;1;1;0;0;0;1;0
zucchero;0;0;0;0;0;0;3
vittoria;1;1;0;0;0;1;0
viola;1;1;0;0;1;0;0
verde;0;0;1;0;0;1;1
verace;1;0;0;0;0;2;0
vendita;0;1;1;0;0;0;1
variegato;1;0;0;0;1;0;1
variante;1;2;0;0;0;0;0
urlo;0;0;0;0;1;0;2
umido;0;0;1;1;1;0;0
tessera;0;0;1;1;1;0;0
terrazza|terrazzo;1;0;1;1;0;0;0
tendenza;1;0;0;2;0;0;0
tappa;0;0;1;0;0;0;2
tantino;1;0;1;1;0;0;0
svariato;0;3;0;0;0;0;0
surgelato;0;0;0;1;0;1;1
strapieno;0;0;0;0;2;1;0
strano;0;1;2;0;0;0;0
stagione;0;1;0;1;1;0;0
spesa;0;1;1;0;0;0;1
sosta;0;2;0;0;0;1;0
sollecito;1;0;1;1;0;0;0
sincero;1;1;1;0;0;0;0
sgradevole;0;0;2;0;0;0;1
senso;0;2;1;0;0;0;0
semplicità;1;0;0;0;0;2;0
seme;0;1;0;1;0;1;0
seduta;0;0;0;1;0;1;1
scortesia;0;0;0;2;0;0;1
scortese;2;0;0;1;0;0;0
scomodo;0;0;0;2;0;1;0
saluto;0;1;0;0;1;0;1
romantico;0;0;0;2;0;0;1
roba;0;1;0;0;0;1;1
ristoro;0;3;0;0;0;0;0
ristoratore;0;0;0;0;2;0;1
recente;1;1;0;0;0;1;0
raramente;1;0;0;2;0;0;0
piramide;0;0;0;1;2;0;0
pienamente;0;0;1;0;1;1;0
piacimento;0;3;0;0;0;0;0
petto;0;0;0;0;2;0;1
perplesso;0;1;1;0;1;0;0
peggiore;1;0;0;1;0;0;1
pagamento;0;2;1;0;0;0;0
oro;1;1;0;1;0;0;0
ombra;0;0;1;0;1;1;0
numero;0;0;0;1;1;1;0
notturno;0;0;1;0;0;2;0
nonna|nonno;0;0;0;0;0;1;2
noce;0;1;1;0;0;0;1
nocciola;0;0;0;0;1;0;2
nipote;0;0;1;0;0;1;1
muro;0;0;1;1;1;0;0
motivo;0;0;0;0;2;0;1
morale;0;0;0;1;1;0;1
mondo;0;1;2;0;0;0;0
moda;0;0;1;0;1;1;0
mezza|mezzo;0;1;0;1;0;1;0
mancanza;1;0;0;1;0;1;0
lievitazione;0;1;0;0;0;2;0
inutile;1;1;0;0;0;0;1
inglese;1;0;0;1;1;0;0
immangiabile;1;0;0;1;0;1;0
hotel;1;1;0;0;0;1;0
garanzia;0;0;1;1;1;0;0
frutto;1;0;0;1;1;0;0
frequentatore;0;1;1;0;1;0;0
fragola;0;2;0;0;0;0;1
fondente;1;0;0;0;0;0;2
fermata|fermato;1;0;0;0;0;2;0
favola;1;0;1;0;1;0;0
fame;0;0;2;0;1;0;0
fagiolo;1;0;0;0;1;0;1
faccia;0;1;0;1;0;0;1
esclusivamente;0;1;0;2;0;0;0
dubbio;1;0;1;0;0;0;1
domanda;0;0;0;1;1;0;1
diretto;0;0;1;1;0;1;0
direttamente;0;1;0;1;0;1;0
differenza;1;1;0;0;0;0;1
delicato;1;0;1;0;0;1;0
critica;1;0;0;1;0;0;1
crema|creme;0;0;0;0;0;0;3
cotta;1;1;0;0;1;0;0
costoso;0;1;1;0;1;0;0
contesto;1;0;1;1;0;0;0
conduzione;0;1;0;0;1;1;0
completo;1;1;0;1;0;0;0
colpo;0;1;0;1;0;0;1
coerente;0;2;0;1;0;0;0
cittadino;0;1;0;1;0;1;0
chiuso;0;0;0;0;0;2;1
cartone;1;0;1;0;1;0;0
brutto;0;0;0;2;1;0;0
bomba;0;0;0;0;0;1;2
bistecca;0;0;1;1;0;1;0
assenza;1;1;0;0;1;0;0
artistico;0;0;0;2;0;0;1
arrosto;1;0;0;0;0;1;1
arrivo;0;1;0;1;0;0;1
apertura;0;0;0;1;0;2;0
anziano;0;1;0;0;0;1;1
amore;0;2;0;0;1;0;0
allergico;0;0;0;2;1;0;0
accompagnamento;0;1;2;0;0;0;0
abituale;0;0;0;1;1;1;0
abbordabile;0;2;0;0;0;0;1
