%%MatrixMarket matrix coordinate integer general
152 1008 9863
7 1 1
3 2 1
5 2 1
8 2 1
12 2 1
22 2 1
24 2 1
29 2 1
33 2 1
43 2 1
45 2 1
49 2 1
50 2 1
54 2 1
59 2 1
67 2 1
69 2 1
76 2 1
78 2 1
82 2 1
83 2 1
85 2 1
101 2 1
103 2 1
106 2 1
107 2 1
110 2 1
118 2 1
119 2 1
122 2 1
125 2 1
126 2 1
131 2 1
133 2 1
140 2 1
141 2 1
146 2 1
60 3 1
75 3 1
131 3 1
135 3 1
151 3 1
124 4 1
34 5 1
75 5 1
87 5 1
100 5 1
7 6 1
10 6 1
24 6 1
35 6 1
43 6 1
54 6 1
73 6 1
84 6 1
96 6 1
100 6 1
118 6 1
120 6 1
140 6 1
141 6 1
147 6 1
34 7 1
50 7 1
87 7 1
98 7 1
105 7 1
147 7 1
13 8 1
54 8 1
57 8 1
75 8 1
83 8 1
101 8 1
144 8 1
12 9 1
21 9 1
23 9 1
77 9 1
82 9 1
91 9 1
97 9 1
104 9 1
126 9 1
142 9 1
151 9 1
93 10 1
96 10 1
106 10 1
133 10 1
140 10 1
23 11 1
34 11 1
52 11 1
66 11 1
95 11 1
99 11 1
106 11 1
121 11 1
139 11 1
144 11 1
137 12 1
20 13 1
24 13 1
33 13 1
46 13 1
63 13 1
65 13 1
67 13 1
76 13 1
89 13 1
98 13 1
99 13 1
138 13 1
77 14 1
1 15 1
3 15 1
4 15 1
6 15 1
8 15 1
9 15 1
10 15 1
11 15 1
12 15 1
16 15 1
22 15 1
23 15 1
26 15 1
27 15 1
28 15 1
31 15 1
33 15 1
35 15 1
41 15 1
46 15 1
49 15 1
51 15 1
52 15 1
54 15 1
58 15 1
59 15 1
60 15 1
62 15 1
74 15 1
75 15 1
81 15 1
84 15 1
90 15 1
97 15 1
98 15 1
103 15 1
104 15 1
108 15 1
112 15 1
114 15 1
116 15 1
119 15 1
122 15 1
126 15 1
127 15 1
129 15 1
131 15 1
132 15 1
133 15 1
137 15 1
138 15 1
139 15 1
144 15 1
145 15 1
45 16 1
50 16 1
98 16 1
115 16 1
148 16 1
2 17 1
3 17 1
7 17 1
9 17 1
11 17 1
20 17 1
22 17 1
23 17 1
24 17 1
25 17 1
43 17 1
46 17 1
49 17 1
57 17 1
63 17 1
70 17 1
71 17 1
75 17 1
79 17 1
82 17 1
95 17 1
96 17 1
97 17 1
105 17 1
106 17 1
109 17 1
114 17 1
126 17 1
127 17 1
144 17 1
151 17 1
73 18 1
77 18 1
98 18 1
100 18 1
147 18 1
150 18 1
96 19 1
102 19 1
138 19 1
150 19 1
3 20 1
22 20 1
28 20 1
33 20 1
1 21 1
7 21 1
12 21 1
14 21 1
19 21 1
29 21 1
36 21 1
37 21 1
46 21 1
57 21 1
59 21 1
62 21 1
64 21 1
71 21 1
89 21 1
95 21 1
96 21 1
97 21 1
101 21 1
102 21 1
122 21 1
124 21 1
129 21 1
130 21 1
132 21 1
146 21 1
52 22 1
75 22 1
152 22 1
19 23 1
25 23 1
112 23 1
4 24 1
77 24 1
146 24 1
140 25 1
152 25 1
7 26 1
8 26 1
32 26 1
54 26 1
60 26 1
80 26 1
87 26 1
98 26 1
103 26 1
105 26 1
113 26 1
138 26 1
20 27 1
21 27 1
44 27 1
78 27 1
82 27 1
104 27 1
131 27 1
146 27 1
98 28 1
120 28 1
147 28 1
32 29 1
64 29 1
92 29 1
8 30 1
19 30 1
51 30 1
59 30 1
61 30 1
74 30 1
88 30 1
94 30 1
111 30 1
122 30 1
135 30 1
149 30 1
54 31 1
125 31 1
146 31 1
11 32 1
13 32 1
21 32 1
64 32 1
65 32 1
69 32 1
82 32 1
98 32 1
8 33 1
21 33 1
27 33 1
33 33 1
42 33 1
53 33 1
54 33 1
57 33 1
79 33 1
83 33 1
100 33 1
106 33 1
110 33 1
119 33 1
137 33 1
140 33 1
2 34 1
94 34 1
15 35 1
31 35 1
32 35 1
37 35 1
39 35 1
42 35 1
54 35 1
80 35 1
82 35 1
117 35 1
126 35 1
129 35 1
130 35 1
14 36 1
23 36 1
131 36 1
14 37 1
15 37 1
20 37 1
25 37 1
54 37 1
57 37 1
62 37 1
65 37 1
67 37 1
71 37 1
72 37 1
77 37 1
84 37 1
87 37 1
90 37 1
93 37 1
97 37 1
98 37 1
108 37 1
113 37 1
125 37 1
128 37 1
130 37 1
147 37 1
152 37 1
14 38 1
92 38 1
134 38 1
107 39 1
131 39 1
140 39 1
53 40 1
106 40 1
110 40 1
24 41 1
92 41 1
125 41 1
146 41 1
5 42 1
13 42 1
17 42 1
24 42 1
33 42 1
46 42 1
48 42 1
102 42 1
120 42 1
123 42 1
125 42 1
141 42 1
7 43 1
17 43 1
18 43 1
42 43 1
47 43 1
124 43 1
128 43 1
131 43 1
1 44 1
2 44 1
7 44 1
19 44 1
25 44 1
32 44 1
33 44 1
53 44 1
67 44 1
76 44 1
78 44 1
93 44 1
98 44 1
117 44 1
138 44 1
145 44 1
148 44 1
21 45 1
53 45 1
79 45 1
53 46 1
62 46 1
67 46 1
69 46 1
80 46 1
83 46 1
97 46 1
107 46 1
5 47 1
38 47 1
50 47 1
80 47 1
87 47 1
105 47 1
147 47 1
1 48 1
5 48 1
7 48 1
8 48 1
16 48 1
17 48 1
21 48 1
33 48 1
34 48 1
42 48 1
44 48 1
45 48 1
48 48 1
57 48 1
62 48 1
63 48 1
69 48 1
74 48 1
75 48 1
76 48 1
78 48 1
83 48 1
89 48 1
92 48 1
93 48 1
98 48 1
103 48 1
108 48 1
114 48 1
118 48 1
121 48 1
122 48 1
126 48 1
134 48 1
135 48 1
137 48 1
143 48 1
146 48 1
147 48 1
148 48 1
152 48 1
20 49 1
96 49 1
7 50 1
21 50 1
109 50 1
7 51 1
22 51 1
34 51 1
61 51 1
94 51 1
105 51 1
131 51 1
143 51 1
147 51 1
152 51 1
11 52 1
39 52 1
102 52 1
24 53 1
33 53 1
46 53 1
48 53 1
91 53 1
123 53 1
143 53 1
1 54 1
3 54 1
4 54 1
8 54 1
10 54 1
11 54 1
15 54 1
25 54 1
27 54 1
30 54 1
34 54 1
36 54 1
39 54 1
42 54 1
51 54 1
52 54 1
53 54 1
61 54 1
62 54 1
72 54 1
75 54 1
76 54 1
79 54 1
80 54 1
83 54 1
86 54 1
88 54 1
89 54 1
99 54 1
104 54 1
107 54 1
111 54 1
112 54 1
114 54 1
120 54 1
126 54 1
128 54 1
134 54 1
135 54 1
136 54 1
139 54 1
140 54 1
143 54 1
145 54 1
146 54 1
148 54 1
149 54 1
151 54 1
4 55 1
5 55 1
7 55 1
10 55 1
18 55 1
20 55 1
24 55 1
31 55 1
47 55 1
49 55 1
57 55 1
62 55 1
63 55 1
65 55 1
66 55 1
68 55 1
70 55 1
74 55 1
76 55 1
77 55 1
85 55 1
90 55 1
99 55 1
100 55 1
109 55 1
113 55 1
117 55 1
132 55 1
137 55 1
145 55 1
32 56 1
52 56 1
75 56 1
76 56 1
107 56 1
126 56 1
127 56 1
128 56 1
145 56 1
82 57 1
117 57 1
8 58 1
69 58 1
104 58 1
62 59 1
86 59 1
150 59 1
1 60 1
11 60 1
32 60 1
62 60 1
74 60 1
93 60 1
101 60 1
124 60 1
6 61 1
88 61 1
99 61 1
118 61 1
115 62 1
138 62 1
33 63 1
91 63 1
132 63 1
140 63 1
85 64 1
93 64 1
113 64 1
119 64 1
131 64 1
147 64 1
43 65 1
5 66 1
53 66 1
69 66 1
107 66 1
141 66 1
65 67 1
66 67 1
68 67 1
69 67 1
73 67 1
127 67 1
140 67 1
152 67 1
69 68 1
103 68 1
105 68 1
97 69 1
147 69 1
2 70 1
7 70 1
8 70 1
14 70 1
18 70 1
22 70 1
24 70 1
27 70 1
33 70 1
35 70 1
37 70 1
49 70 1
54 70 1
55 70 1
57 70 1
67 70 1
68 70 1
72 70 1
73 70 1
74 70 1
79 70 1
91 70 1
92 70 1
109 70 1
119 70 1
121 70 1
131 70 1
132 70 1
144 70 1
149 70 1
151 70 1
152 70 1
2 71 1
3 71 1
7 71 1
2 72 1
81 72 1
90 72 1
121 72 1
139 72 1
67 73 1
90 73 1
113 73 1
124 73 1
5 74 1
57 74 1
68 74 1
75 74 1
113 74 1
148 74 1
6 75 1
12 75 1
14 75 1
18 75 1
29 75 1
31 75 1
32 75 1
41 75 1
45 75 1
