0
9
12
16
31
37
41
47
48
63
68
78
91
106
111
115
120
127
130
133
135
139
141
149
157
161
162
168
173
176
178
198
199
207
213
217
219
222
227
229
238
279
280
283
288
302
304
306
308
335
336
338
345
350
354
355
367
375
380
381
383
385
387
392
394
398
401
406
413
423
436
439
456
457
458
468
477
485
493
494
498
509
516
517
518
527
530
541
543
547
552
556
559
562
566
569
570
574
577
588
602
610
612
613
617
633
639
645
647
662
679
693
694
695
698
699
700
709
713
722
723
726
735
739
756
759
792
799
801
802
809
820
822
825
839
840
841
845
858
872
874
877
