pace;1;0;0;0;1;1;0
occhio;0;1;0;0;1;1;1
nutella;0;1;0;0;0;0;2
negativo;1;0;1;0;1;0;0
mignon;0;0;0;0;0;1;2
meraviglioso;0;0;0;1;1;1;0
menta;0;0;1;1;1;0;0
maritozzo;1;0;0;0;0;1;2
mantenere;0;0;0;2;0;0;1
mani|mano;1;0;0;0;0;0;2
ma_questo;2;0;0;0;1;0;0
lucere;1;1;0;0;0;0;1
localino;0;0;0;0;0;3;0
limitato;0;1;2;0;0;0;0
libero;1;1;1;0;0;0;0
liberare;1;1;1;0;0;0;0
legno;1;0;0;0;2;1;0
latta|latte;0;0;0;0;1;0;2
largo;1;0;1;0;0;1;1
insipido;0;0;1;1;1;1;0
innovativo;1;0;1;0;0;1;1
guardare;0;1;0;0;0;1;1
grana;0;2;0;1;0;0;0
giudizio;1;1;1;1;0;0;0
giudeo;0;0;1;3;0;0;0
giornata;0;0;1;0;0;2;0
genere;0;0;1;2;0;1;0
gelaterie;0;0;0;0;0;0;4
fretta;0;0;1;3;0;0;0
freschezza;1;0;0;0;0;0;2
forma;0;0;0;2;0;0;1
filo;1;0;0;1;1;0;0
fettuccina;0;0;0;4;0;0;0
evento;2;0;0;1;1;0;0
estremamente;1;2;0;0;1;0;0
essenziale;0;1;0;1;1;0;0
esposizione;0;0;0;0;2;0;1
eseguire;0;1;1;2;0;0;0
entusiasmare;0;0;0;3;0;0;0
enorme;1;1;1;0;0;0;0
duro;0;1;0;1;0;1;1
divertente;0;0;0;1;1;0;1
direttore;4;0;0;0;0;0;0
digeribile;0;3;0;1;0;0;0
delusione;0;0;1;1;1;0;0
definire;1;0;1;2;0;0;0
culinario;1;0;0;1;1;0;0
crostino;0;1;0;1;0;1;0
creativo;1;0;1;0;1;0;1
coprire;1;0;2;1;0;0;0
contenere;0;2;0;1;1;0;0
competenza;2;0;0;1;0;0;0
competente;1;0;0;0;3;0;0
compagno;1;2;0;0;0;0;0
comodo;1;1;0;1;0;0;1
caratteristico;0;0;3;0;0;0;1
calma;0;0;0;1;1;1;1
caffetteria;1;0;0;0;0;3;0
buttare;1;0;1;0;0;0;2
bucatino;0;0;2;1;1;0;0
bocca;0;1;0;1;0;1;1
biologico;0;0;0;0;0;3;0
benvenuto;0;0;2;1;1;0;0
avocado;1;0;0;0;1;1;0
arte;0;0;1;1;1;0;0
angolo;0;0;0;0;0;3;0
alimento;0;1;0;1;2;0;0
adeguato;0;0;1;2;0;0;0
abbinamento;0;1;0;1;0;1;0
zucchina;0;1;0;0;1;1;0
zucchero;0;0;0;0;0;1;2
vittoria;0;2;0;1;0;0;0
viola;0;0;1;1;0;0;1
verde;0;0;0;0;1;1;1
variegato;0;0;1;1;0;0;1
variare;0;0;0;1;0;1;1
urlo;0;0;1;0;0;1;1
umido;2;0;1;0;0;0;0
trasferire;1;1;0;0;0;0;1
tendenza;2;0;0;1;0;0;0
tartaro;1;0;1;0;1;0;0
tappa;0;0;0;0;1;0;2
tantino;1;0;0;1;1;0;0
surgelato;0;2;0;0;0;0;1
suppli;0;2;0;0;0;1;0
suggestivo;1;0;0;1;1;0;0
strapieno;0;1;2;0;0;0;0
stefano;0;1;0;0;1;0;1
stagione;0;0;1;0;0;1;1
sollecito;1;0;0;1;1;0;0
seviziare;0;0;1;0;1;1;0
seduta;1;1;0;0;0;0;1
scortesia;1;1;0;0;0;0;1
scortese;0;1;0;2;0;0;0
san;0;0;1;1;0;1;0
saluto;0;0;1;0;0;0;2
romantico;2;0;0;0;0;1;0
roba;0;1;0;0;0;2;0
rivisitazione;0;0;1;2;0;0;0
ritrovare;1;0;1;0;0;1;0
ristoratore;0;0;2;0;0;0;1
ristorantino;0;1;0;1;1;0;0
rispetto_alla;0;0;3;0;0;0;0
recensire;0;0;1;1;1;0;0
rappresentare;1;0;1;1;0;0;0
ragù;0;1;0;1;0;0;1
pochissimo;1;0;1;0;0;0;1
piramide;1;0;2;0;0;0;0
pienamente;0;1;1;0;1;0;0
piacevolissima;0;0;0;0;1;1;1
petto;0;0;2;0;0;0;1
personale_che;2;0;1;0;0;0;0
perplesso;0;0;1;0;1;1;0
periodo;0;0;1;0;1;0;1
parcheggiare;2;0;0;1;0;0;0
padrone;1;1;0;0;0;1;0
oro;1;0;0;1;0;0;1
ombra;0;1;1;0;1;0;0
numero;1;0;1;0;0;1;0
notturno;0;1;0;0;1;1;0
nocciola;0;0;1;0;0;0;2
muro;1;0;1;0;1;0;0
motivo;0;0;2;0;0;0;1
mitico;0;0;1;1;1;0;0
mille;0;1;0;1;0;0;1
mezza|mezzo;1;1;0;0;0;0;1
me_che;0;1;1;0;0;0;1
mandorla;0;0;0;0;2;0;1
mandare;0;1;0;0;1;0;1
mancanza;1;1;1;0;0;0;0
leccare;0;1;0;0;0;0;2
italia;1;0;0;1;1;0;0
invitare;1;0;1;0;0;1;0
inutile;0;1;1;0;0;0;1
inglese;1;0;1;1;0;0;0
immangiabile;1;1;1;0;0;0;0
gentilissima;0;0;0;1;0;0;2
garanzia;1;0;1;0;1;0;0
gamma;0;0;0;1;0;0;2
frutto;1;0;1;1;0;0;0
frequentatore;0;1;1;0;1;0;0
fragola;0;0;0;0;0;1;2
fortemente;0;0;1;2;0;0;0
fondente;0;0;0;0;1;0;2
fermata|fermato;0;1;0;1;0;1;0
fame;0;0;1;0;2;0;0
fagiolo;0;0;1;1;0;0;1
faccia;1;0;0;0;0;0;2
esporre;0;1;0;0;0;2;0
entusiasta;0;0;0;0;1;0;2
eccellenza;1;0;0;2;0;0;0
dubbio;0;0;0;1;1;0;1
dozzinale;2;0;0;0;0;1;0
domanda;1;0;1;0;0;0;1
divertire;2;0;0;0;0;0;1
distanza;1;1;0;0;1;0;0
difficoltà;2;0;0;0;1;0;0
differenza;0;0;0;1;0;1;1
dieta;0;0;1;1;0;0;1
deliziare;0;0;0;1;0;2;0
critica;1;0;0;1;0;0;1
crema|creme;0;0;0;0;0;0;3
costoso;0;0;1;0;1;1;0
contesto;0;0;0;1;0;1;1
consigliatissima;0;0;1;0;1;0;1
conoscenza;0;0;0;0;2;1;0
chiuso;0;2;0;0;0;0;1
chiave;1;0;0;1;0;0;1
chiacchiera;0;0;0;1;0;2;0
certezza;0;0;1;0;1;1;0
cacciatora;0;1;1;1;0;0;0
burro;0;0;1;0;2;0;0
buongiorno;0;0;0;1;0;2;0
brutto;2;0;1;0;0;0;0
bomba;0;0;0;0;0;1;2
bollire;1;0;0;1;0;1;0
bistecca;1;1;0;0;1;0;0
baffo;0;1;0;0;0;0;2
aziendale;1;0;0;2;0;0;0
attrarre;0;1;1;1;0;0;0
assoluto;0;0;0;1;1;1;0
artistico;2;0;0;0;0;0;1
arrosto;0;1;0;1;0;1;0
arrivo;1;0;0;0;0;0;2
apericena;3;0;0;0;0;0;0
affogare;0;0;1;0;0;0;2
affabile;0;0;0;1;0;2;0
adeguare;0;0;2;1;0;0;0
accadere;2;0;0;1;0;0;0
