"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"unico";-0,0631636985379262;-0,666007797605275;-0,422532340223866;-0,434956198884596;0,144699934710328;0,889871587039485;-0,0495026989469129;-0,521964106983924;-0,331147347568279;-0,34088418295438;0,113404336215403;0,69741079598398;0,00024850993771002;0,0225357796848641;0,00846026799803703;0,00852587851094587;0,00084072685203762;0,0307681927373118;1,50083278587568e-05;0,0016686138035886;0,00067160993852072;0,000711685722807007;7,87651082954497e-05;0,0029788722908732;0,00376181301036792;1,87390396018067;0,0132096667704571
"presente";0,637925490969878;-1,33293165685167;0,63066695541073;-0,695218878508974;-0,749706967426807;-0,777766999841055;0,310107390666852;-0,647962754106394;0,306578882158926;-0,337958766985426;-0,364446435711507;-0,378086936925497;0,00948437836036927;0,0337745854342323;0,00705220071478074;0,00814988547031575;0,00844426091452712;0,00879440846852655;0,000672087418710421;0,00293428043243163;0,000656879948219719;0,000798231691222584;0,000928258525199503;0,00099904460122503;0,00165152766308836;3,06349501667982;0,015499589954124
"amichevole";0,215601403635291;-1,20845002197229;-0,903385438718863;-0,267121228141916;1,32990280150117;2,01311445299078;0,0752199166413447;-0,421609082247681;-0,315176878488163;-0,0931943678249766;0,463982034362019;0,702343763956213;0,000900802518549459;0,0230828333387714;0,012031732014034;0,0010004206873539;0,0220940746817597;0,0489893873307281;5,11797029997331e-05;0,00160787388450848;0,000898546931890198;7,85617952370443e-05;0,00194730686643619;0,00446202014956276;0,0011010184420589;3,35960675031433;0,0124271483806855
"dell";-0,315804319605671;-0,650075510257995;-0,697219747512103;-0,923534445726498;-0,0611083250614947;-0,220718040582571;-0,228280269387485;-0,469909381826065;-0,50398776046849;-0,667580140519651;-0,0441723689032324;-0,159546816287317;0,00517035518466835;0,0178696958919612;0,0191725182174657;0,031991151853354;0,000124794256749649;0,00157542800457728;0,000301969736057696;0,00127954303864826;0,00147186048431854;0,00258245928898344;1,13064963694011e-05;0,000147503712585936;0,00302780071566199;2,05404301364836;0,0127745719023105
"patatina";-0,202317306266356;-1,07630977862026;-2,28434025876502;0,776008994731552;-0,257441325117843;0,511027483686691;-0,0746400784462868;-0,397078469416539;-0,842752106869991;0,286289755981292;-0,0949767523931651;0,188531234299684;0,000581822195935295;0,0134308683838962;0,0564288706809496;0,00619294412669602;0,000607281894821207;0,00231553517654947;3,75560073537703e-05;0,00106288901693145;0,00478778825379819;0,000552518542897765;6,08092814739249e-05;0,000239608302672861;0,00091751536838242;3,92274022250919;0,0141186263448862
"attesa";0,343657724220142;-0,397643429416933;-0,796614891960215;-0,00593843620064346;-2,15876990202554;-0,808172385793693;0,137746792293056;-0,15938564163774;-0,319303592868196;-0,00238027688663735;-0,865290107992234;-0,323936131555115;0,00191751183158563;0,00209401003327962;0,00783859504587432;4,14256619733961e-07;0,0487762191896126;0,00661504034854922;0,000238390117548002;0,000319171165527673;0,00128095204092497;7,1183644297686e-08;0,00940694786472241;0,00131839043155412;0,00201853381044133;3,67036065491227;0,0271927737789537
"piacevole";-0,138858365998986;-1,25984127641311;-0,628968424549142;-0,341916976652311;-0,185743572920739;0,0766800132950251;-0,0944949174233407;-0,857338313933804;-0,428021163234011;-0,2326789332566;-0,126400908283695;0,0521817426858314;0,000938114250546723;0,0629866633542357;0,0146428250523362;0,00411521373027091;0,00108205370124057;0,000178449215033875;6,36883428832642e-05;0,00524260955162419;0,00130669291190695;0,000386151012132311;0,000113957637923574;1,94213854299759e-05;0,00330305532617671;2,12029281165526;0,0148493529551015
"prodotto";-1,76136799090537;0,47854158865436;-1,12154153297002;2,41451770802726;1,14781368071012;1,06005756769304;-0,491160451079982;0,133442133476714;-0,312743758307621;0,673292357269248;0,320069791255587;0,29559885032953;0,0917592451630545;0,00552451695826396;0,0283032240357463;0,124752672161896;0,0251189810562163;0,0207322857009193;0,0102474556544542;0,000756406447801285;0,00415476601214448;0,0192564682489752;0,00435169693022396;0,00371171609190184;0,00330305532617671;2,71942346565687;0,024426966096004
"sugo";0,932966420330443;1,91359072233449;1,62171632696895;0,0646473031864707;0,773302232839732;0,261603128911698;0,333354730182866;0,683737919204328;0,579449374414149;0,0230988852772889;0,276305718577516;0,0934724321829987;0,0155707687855178;0,0534295415666076;0,0357917853831929;5,40901629628133e-05;0,00689582371494541;0,000763664406322418;0,0011180813634736;0,00470369871882418;0,00337824514471121;5,368367128174e-06;0,000768139169319094;8,79077675740402e-05;0,00128452151573539;3,49673436745574;0,015706038839494
"mozzarella";0,117745517322578;2,32426173050505;-0,210611879583856;0,98310966249403;-2,1641168067842;0,750229754003655;0,0344627614235487;0,680284730371816;-0,061643679726496;0,287744913964725;-0,63341214936082;0,219583637772322;0,000229438618605586;0,0729210850261556;0,000558468956405936;0,0115723382271744;0,0499630270516629;0,00581038585540029;1,78086150925646e-05;0,00693923261642946;5,69779882104619e-05;0,00124149596466169;0,00601593006217834;0,0007229861063486;0,00128452151573539;3,63548853754256;0,0169772343052066
