0
1
2
5
12
15
22
26
29
35
40
46
47
48
66
77
93
96
101
105
106
110
115
122
129
130
138
143
144
150
156
158
170
172
181
182
184
189
192
198
206
208
223
229
232
243
248
249
252
256
264
265
270
274
277
278
281
285
291
294
298
320
321
325
330
335
346
348
354
359
363
366
388
389
392
393
407
409
410
411
420
427
429
433
439
443
448
455
459
462
465
468
469
472
473
479
483
492
497
498
503
513
526
527
540
543
545
546
549
552
560
561
563
565
569
574
587
591
598
599
608
609
622
623
624
633
634
636
639
643
647
648
653
654
658
679
687
690
693
695
696
698
699
709
711
720
724
728
730
741
742
762
765
770
774
775
778
784
785
786
796
801
805
817
821
823
829
834
845
852
853
854
855
860
869
886
888
891
894
909
911
916
918
933
935
936
940
952
959
964
978
