"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"ottimo";-0,334768320981276;-0,0405637831037718;-0,425768263549634;-0,0634954051677194;-0,0021045535377262;-0,0603181136259712;-0,608500490707439;-0,0737318329621034;-0,773908942573145;-0,115414102173622;-0,00382539738728175;-0,109638814187569;0,428471991381315;0,00528414245335862;0,549554987927739;0,00948111956474277;9,18850600382987e-06;0,00719857016686888;0,00156994372146993;2,30500716551378e-05;0,00253946334611952;5,64780864292748e-05;6,20462205937783e-08;5,09672120777397e-05;0,0140086206896552;0,222535396571548;0,000693734951998198
"locale";0,137415756229894;0,199129148936892;-0,0394577958884608;0,00966266961731819;0,138673957359337;-0,105022712349998;0,456921695001076;0,662125150365931;-0,131201279045466;0,0321293824006185;0,461105344740307;-0,349211451853382;0,271212889969756;0,47837758372398;0,0177310215434873;0,000824845898436884;0,149871239026266;0,0819824198381007;0,000231460290339609;0,000486041222255674;1,90839852815416e-05;1,14445228396328e-06;0,000235718271406604;0,000135197882536489;0,0122575431034483;0,114814657263952;0,000161583903900879
"buono";-0,131226735012186;-0,0468075075704834;-0,0167252048647142;-0,101251189909084;0,0612813732655242;0,0681097776881774;-0,670211162669615;-0,239058863024882;-0,0854202384691404;-0,517117778662616;0,312980890841061;0,347855437303409;0,573502195518129;0,0612893977600045;0,00738693336911605;0,210006146283005;0,0678638716962594;0,0799514553734951;0,000220358744381203;2,80360402305067e-05;3,57955083349038e-06;0,000131185523775662;4,80554468459467e-05;5,93614591311462e-05;0,0127963362068966;0,0753998958207964;7,2749017716832e-05
"prezzo";-0,295239891117997;0,0813362767010518;-0,341345110928116;0,0347568820750485;-0,160894467786596;0,117151547118432;-0,589163619058763;0,162309960759349;-0,68116852414787;0,0693588198836928;-0,321071676895447;0,233780839090756;0,421085870469307;0,026844360075931;0,446312264523198;0,00358957897566284;0,0678569032707574;0,0343110226851415;0,00110367184413961;8,37642041101113e-05;0,00147528954295873;1,52957758685897e-05;0,000327772197985885;0,000173774459761688;0,0126616379310345;0,197972864391517;0,000496250804596701
"qualità";-0,203094251510698;0,0542637781219588;-0,410003157304215;0,272427664942887;-0,186252241787065;-0,0689041121446745;-0,355731932974323;0,0950463075061351;-0,718145464918394;0,477173623206707;-0,326232128673634;-0,120689742918762;0,169085342293849;0,0101389887013396;0,54640662037704;0,187134736874753;0,0771622590093722;0,0100720527436596;0,000455586819737156;3,25234003930055e-05;0,00185673657030615;0,00081974411036519;0,000383158890193697;5,24404211983516e-05;0,0110452586206897;0,214911975015301;0,000510149094074374
"servizio";0,677192333678162;-0,197827818101323;-0,138198122437694;0,106126020060042;0,0961932511572455;-0,3140009948164;0,849190543554148;-0,248073559059859;-0,173298681740248;0,133080674688878;0,120625109254831;-0,393753239964182;0,805137198715022;0,0577144328370551;0,0265877118600992;0,0121627247286083;0,00881507984368046;0,0895828520155301;0,00457106947772672;0,00039009328872441;0,000190369794902005;0,000112263224393864;9,22322839502785e-05;0,000982778856570712;0,0099676724137931;0,328392365115487;0,00107492919780369
"pizza";-0,58363836890104;-0,704388219888331;-0,511117185334812;0,952879293109444;1,18800496942221;-0,472558487314878;-0,305880906362032;-0,369165083398952;-0,267873046458211;0,499397567673193;0,622625338175938;-0,247664694631231;0,14166988482854;0,173331670620598;0,0861512710737043;0,232277394453186;0,318505988699021;0,0480637903249495;0,0019729594643183;0,00287378756272231;0,00151311333744841;0,00525903754460943;0,00817460933687905;0,00129342612191985;0,00579202586206897;0,674716031654383;0,00263677183526022
"piatto";0,906880337284466;-0,432768219948488;0,459226943363996;-0,301589495059787;0,472709415430727;0,0704777544875311;0,730788040184857;-0,348736019856213;0,370057155441212;-0,243028751395179;0,380921686221532;0,056792829176113;0,619892066666071;0,118574339111764;0,126038051296979;0,0421686621974146;0,0913894007011511;0,00193748002662023;0,00609290908383961;0,00138750784898384;0,00156235401443011;0,00067384055686597;0,00165543918763837;3,67983921428151e-05;0,00740840517241379;0,501196363588395;0,00186097504284519
"primo";0,279256801368031;-0,208969240196997;-0,0589379198301411;-0,130461309996937;-0,262624331557506;-0,177851753789357;0,566793583747202;-0,424134430975204;-0,119623352539607;-0,264790805707422;-0,533035490392652;-0,360976822810285;0,429235456052669;0,201890870742606;0,0151603256144936;0,0576225981660047;0,205991456080147;0,0900992933440788;0,000693287693060354;0,000388213558863371;3,08813003768417e-05;0,000151310631034983;0,000613162932208751;0,000281204506669277;0,00889008620689655;0,18546925592192;0,000305808696509594
"personale";-0,0479659878318003;0,258652792316929;-0,33523812555544;0,16740677374825;-0,221010301389023;-0,670436821327404;-0,0570078069053255;0,307410085905726;-0,398432122277643;0,198963754607732;-0,262671804651549;-0,796817382068254;0,00542674089005957;0,132547190307199;0,210188987906804;0,0406592768020053;0,0625156211794816;0,54866218291445;2,3862698158458e-05;0,000693884369200905;0,00116562692128182;0,00029066906627875;0,000506614709812116;0,00466195930996131;0,0103717672413793;0,283321684167971;0,000832553961129138
