"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";-2,71668828669288;0,997026257935886;-0,97007199253374;5,66451848327958;-1,73087617059401;2,46509521042885;-0,382386109978439;0,140335935552831;-0,136542001318661;0,797306484638706;-0,243628615388013;0,346973251535551;0,0895596736590858;0,0101434003679787;0,0064473271285105;0,215091855016609;0,0195571592327199;0,0384096586239314;0,0385982685642805;0,00519877947185772;0,00492148465270279;0,167808594357529;0,0156682394827067;0,0317801248370785;0,0052298375997798;2,90836257268281;0,0442369623532787
"classe 2";-0,165611282792148;7,15999092180187;-2,11228922876184;-2,38955877782709;1,80821631205578;4,95740328734108;-0,0175242531217184;0,757638556669704;-0,22351309939166;-0,252852536167006;0,1913374488564;0,524570479553839;0,000291967360966805;0,458898775632639;0,0268163782806672;0,0335780123195891;0,0187238916599197;0,136270902612471;0,0001484722196803;0,277517453896396;0,0241530582044824;0,030910127351935;0,0176997089310846;0,133037434062489;0,00541334067345628;3,10518698382685;0,0521964387620087
"classe 3";-1,61484917146766;3,21414289948822;0,183641251030036;-0,288315488260106;-1,97151559565018;-2,73616760128305;-0,326723967119309;0,650300682914385;0,0371551715933661;-0,0583333612641165;-0,398886414923186;-0,553594446583536;0,067437773666344;0,224650376488029;0,00049240071178667;0,00118751834538531;0,0540730193040295;0,100847434915506;0,0308650502073662;0,122273803156679;0,000399156809918717;0,000983872913057675;0,0460048364952797;0,0886111657361342;0,0118359482521332;1,99225690577773;0,0469779151887197
"classe 4";-2,46686810292973;0,21404165403016;3,82871418116071;0,941995639031975;1,60625963144764;1,0473402072922;-0,489910903759522;0,0425078827860971;0,760368510380295;0,187076858429358;0,318997236528525;0,207997901018229;0,323954249597485;0,00205081229585763;0,440592001185601;0,0260948433139399;0,0738863484812008;0,0304163813575121;0,189838425604709;0,00142918635511411;0,457296795627782;0,0276815273460673;0,0804866319139577;0,0342190396674643;0,0311955225250023;1,38857415270394;0,0601492779493104
"classe 5";-0,551095248270686;-0,269283871024688;-0,452431485380555;-0,243767246201542;0,171593634279149;0,156380524441512;-0,6614136947038;-0,323189213874509;-0,542999384017369;-0,292564661850867;0,205943310148954;0,187684834473069;0,00550545399224242;0,00110534533318198;0,00209500149979734;0,000595052924514323;0,000287132955936954;0,000230911363105506;0,00128181252799893;0,000306049632711797;0,000863926548520796;0,000250796736833786;0,000124272067616829;0,000103213501012176;0,00422057069455913;2,37955137449159;0,0238979886427069
"classe 6";-1,56022228731693;-0,076446190770724;-0,763861416383048;1,36570856937696;1,00696124639292;0,0184206174390391;-0,642165101540181;-0,0314641549846481;-0,314394396235544;0,562106046848247;0,414450797359738;0,00758166176982095;0,185220287089979;0,000373908029528953;0,0250659193629037;0,0783965144032323;0,0415032401914487;1,34481992251164e-05;0,0788426126985676;0,00018927783185833;0,0188980589956754;0,060409344293402;0,0328407877753212;1,09899677798795e-05;0,0323882925038994;1,16146783967582;0,0436920508797346
"classe 7";-1,84769703550929;0,63272413483194;-2,14273828183717;0,0433068948408403;-0,0806170458028269;-0,384260959772559;-0,631467786466715;0,216239405696868;-0,732300898797651;0,014800537370757;-0,0275516312935822;-0,131324785952406;0,204372971842698;0,0201524675713457;0,155181192854468;6,20213354942566e-05;0,000209293907866114;0,00460420478715312;0,0933450162252394;0,0109460748305396;0,125535879314272;5,12794905904365e-05;0,000177698339851782;0,00403721741363316;0,0273419579777961;1,30943522608564;0,0468810847024091
"classe 8";-0,937409835318146;0,614229177072002;0,523126517688026;-1,25479988360713;-0,453624959656017;-0,456557614698302;-0,499753347963374;0,327458787067603;0,278889999627841;-0,668960810128358;-0,241837223983153;-0,243400685470952;0,14258672294083;0,0514776193889276;0,0250710451528745;0,141134796789556;0,0179620066679414;0,0176177899123931;0,0611141202961928;0,0262387678989489;0,0190325081162829;0,109504380485234;0,0143112127579939;0,0144968529680305;0,0695476649233875;0,795343891746837;0,043993898968104
"classe 9";-0,730628244325194;-0,560452716838995;0,22949395055966;-0,0474785769415762;-2,68992323500005;0,298741248367197;-0,254715353614694;-0,195387891260363;0,0800073542506235;-0,0165522242107757;-0,937774789465243;0,104148701214563;0,0693800825968236;0,0343286993942849;0,00386476663361181;0,000161846149798026;0,505897534825183;0,00604188494971402;0,0305626389574425;0,0179835693765318;0,00301536869128648;0,000129060494309554;0,414264491637812;0,00510961667024668;0,057252958987063;0,888677201627646;0,0452153622593149
"classe 10";-0,532968005939266;1,02857598483531;-2,04428424721428;0,767935050752972;0,353424553007077;-0,12909271531135;-0,213145947769561;0,411350776589983;-0,81755546022874;0,307114577974987;0,141342464230979;-0,0516270936501943;0,0274609838865793;0,0860050730450268;0,22810524504733;0,0314940043202947;0,00649603179444238;0,000839184504833863;0,0111026135811705;0,0413519226629094;0,163344874165703;0,0230500529559168;0,00488220916126942;0,00065136799856783;0,0390861546930911;1,03040529214705;0,0414991410360636
